s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
44.7047488,89623.5203672,43141.0911406,2.1671901,0.0057408,9.2188068,0.0000000
45.7130118,89622.9514953,43141.9235943,2.1728829,0.0049966,9.2591977,0.0000000
46.7201398,89622.3789275,43142.7521309,2.1772602,0.0036224,9.2942903,0.0000000
47.7238927,89621.8053644,43143.5758694,2.1801671,0.0024310,9.3359489,0.0000000
48.7298513,89621.2286667,43144.4001100,2.1821459,0.0017139,9.3666891,0.0000000
49.7330181,89620.6521809,43145.2210897,2.1836106,0.0011283,9.3855358,0.0000000
50.7312093,89620.0775421,43146.0372857,2.1844040,0.0000849,9.4039029,0.0000000
51.7308987,89619.5017598,43146.8545089,2.1837802,-0.0019513,9.4372886,0.0000000
52.7269566,89618.9293678,43147.6696768,2.1805096,-0.0048760,9.4906932,0.0000000
53.7251035,89618.3598169,43148.4893774,2.1740564,-0.0073799,9.5287907,0.0000000
54.7205720,89617.7983387,43149.3113869,2.1657970,-0.0089133,9.5675380,0.0000000
55.7164458,89617.2436611,43150.1384887,2.1563070,-0.0110028,9.6187944,0.0000000
56.7172785,89616.6949236,43150.9754793,2.1438277,-0.0154716,9.6670621,0.0000000
57.7090273,89616.1633487,43151.8127331,2.1254785,-0.0222846,9.7100287,0.0000000
58.7022308,89615.6495657,43152.6627214,2.0995939,-0.0301738,9.7607012,0.0000000
59.6991457,89615.1594538,43153.5308399,2.0654291,-0.0385467,9.7984433,0.0000000
60.6920378,89614.7051646,43154.4137079,2.0228934,-0.0465004,9.8275353,0.0000000
61.6811229,89614.2938539,43155.3132150,1.9732664,-0.0546393,9.8536147,0.0000000
62.6614667,89613.9340259,43156.2251348,1.9152852,-0.0653480,9.8612057,0.0000000
63.6357634,89613.6340674,43157.1521078,1.8455345,-0.0777350,9.8471107,0.0000000
64.6042458,89613.4073469,43158.0936788,1.7642632,-0.0912111,9.8218256,0.0000000
65.5678186,89613.2629484,43159.0463706,1.6693097,-0.1044147,9.7883008,0.0000000
66.5479342,89613.2164304,43160.0253816,1.5613137,-0.1147658,9.7335695,0.0000000
67.5253121,89613.2814802,43161.0005924,1.4446564,-0.1347522,9.7130495,0.0000000
68.4546926,89613.4558645,43161.9134660,1.3043739,-0.1646836,9.6591731,0.0000000
69.4019910,89613.7741143,43162.8057055,1.1355981,-0.1829698,9.5619128,0.0000000
70.3232084,89614.2401432,43163.6003492,0.9624919,-0.1779590,9.4525925,0.0000000
71.2266885,89614.8136623,43164.2984553,0.8108768,-0.1770581,9.3839735,0.0000000
72.1409799,89615.4891166,43164.9146454,0.6406407,-0.2039848,9.2778870,0.0000000
73.0664041,89616.2814647,43165.3927610,0.4356029,-0.2181810,9.1197537,0.0000000
73.9787211,89617.1455172,43165.6855672,0.2396806,-0.1931323,8.9320051,0.0000000
74.9003524,89618.0563102,43165.8264945,0.0814082,-0.1721469,8.8018570,0.0000000
75.7984940,89618.9544271,43165.8331535,-0.0735877,-0.1753016,8.6671825,0.0000000
76.7061541,89619.8513818,43165.6941604,-0.2351518,-0.1588168,8.5732882,0.0000000
77.6651874,89620.7640570,43165.3995948,-0.3700499,-0.1295329,8.4673357,0.0000000
78.5890530,89621.6037770,43165.0143702,-0.4790491,-0.1070189,8.3930666,0.0000000
79.5647734,89622.4479024,43164.5250007,-0.5733416,-0.0973171,8.3762002,0.0000000
80.5556034,89623.2539919,43163.9488377,-0.6704282,-0.0969802,8.3850324,0.0000000
81.5483139,89624.0001889,43163.2941131,-0.7657058,-0.0915171,8.4159014,0.0000000
82.5268375,89624.6735489,43162.5841168,-0.8508297,-0.0810642,8.4691962,0.0000000
83.4969332,89625.2840465,43161.8302081,-0.9236690,-0.0669880,8.5126132,0.0000000
84.4802959,89625.8506294,43161.0264756,-0.9816880,-0.0518409,8.5647278,0.0000000
85.4645839,89626.3769731,43160.1947393,-1.0256738,-0.0394133,8.6257087,0.0000000
86.4502634,89626.8719168,43159.3423340,-1.0593308,-0.0301778,8.6911996,0.0000000
87.4329024,89627.3402748,43158.4784937,-1.0850735,-0.0232368,8.7244933,0.0000000
88.4182584,89627.7906144,43157.6020687,-1.1050608,-0.0183026,8.8007941,0.0000000
89.4037843,89628.2253234,43156.7175975,-1.1211457,-0.0145405,8.8445078,0.0000000
90.3913561,89628.6482012,43155.8251444,-1.1337506,-0.0113503,8.8791037,0.0000000
91.3816304,89629.0624635,43154.9256835,-1.1435948,-0.0089493,8.9392204,0.0000000
92.3764221,89629.4706566,43154.0184961,-1.1515156,-0.0070886,9.0101982,0.0000000
93.3759936,89629.8743709,43153.1040794,-1.1577321,-0.0053837,9.0801850,0.0000000
94.3771544,89630.2737831,43152.1860419,-1.1622869,-0.0034664,9.1266079,0.0000000
95.3762916,89630.6689716,43151.2683812,-1.1646659,-0.0008174,9.1870648,0.0000000
96.3757215,89631.0633319,43150.3500457,-1.1639206,0.0023324,9.2537976,0.0000000
97.3777308,89631.4610247,43149.4303376,-1.1599978,0.0053285,9.3165362,0.0000000
98.3812691,89631.8642276,43148.5113618,-1.1532339,0.0082291,9.3879421,0.0000000
99.3862902,89632.2755560,43147.5943686,-1.1434691,0.0109571,9.4500715,0.0000000
100.3922666,89632.6976517,43146.6812292,-1.1311992,0.0136320,9.5083375,0.0000000
101.3980745,89633.1317022,43145.7738981,-1.1160446,0.0174548,9.5509739,0.0000000
102.4061464,89633.5821947,43144.8720857,-1.0960474,0.0226506,9.6038738,0.0000000
103.4176732,89634.0548309,43143.9777695,-1.0702994,0.0282699,9.6433913,0.0000000
104.4304394,89634.5534757,43143.0962658,-1.0388208,0.0349156,9.6825499,0.0000000
105.4426106,89635.0818022,43142.2329226,-0.9995976,0.0452096,9.7258907,0.0000000
106.4520075,89635.6461520,43141.3960286,-0.9474264,0.0577263,9.7609925,0.0000000
107.4567505,89636.2570716,43140.5983535,-0.8833288,0.0695612,9.7742194,0.0000000
108.4543840,89636.9160895,43139.8493755,-0.8081387,0.0818079,9.7805183,0.0000000
109.4387819,89637.6251790,43139.1665641,-0.7211829,0.0953388,9.7738766,0.0000000
110.4120232,89638.3847978,43138.5581416,-0.6214997,0.1097285,9.7474733,0.0000000
111.3817903,89639.2025609,43138.0368819,-0.5079796,0.1224785,9.6475395,0.0000000
112.3429810,89640.0689192,43137.6205758,-0.3849988,0.1416938,9.5091274,0.0000000
113.2549658,89640.9349938,43137.3348643,-0.2425622,0.1750730,9.3854683,0.0000000
114.1614683,89641.8290333,43137.1850636,-0.0666308,0.2109391,9.2707678,0.0000000
115.0611735,89642.7282335,43137.2152021,0.1384376,0.2289644,9.1434620,0.0000000
115.9416878,89643.5823108,43137.4293456,0.3409761,0.2197446,8.9766744,0.0000000
116.8363063,89644.3936970,43137.8061676,0.5285134,0.2073141,8.9273082,0.0000000
117.7478228,89645.1352928,43138.3361657,0.7154134,0.2028049,8.8137402,0.0000000
118.6589367,89645.7632646,43138.9963019,0.8981517,0.1902203,8.7694836,0.0000000
119.5749138,89646.2693136,43139.7597995,1.0629632,0.1666354,8.7143033,0.0000000
120.4860409,89646.6490775,43140.5880096,1.2026119,0.1416052,8.6372693,0.0000000
121.3905745,89646.9215556,43141.4505272,1.3200701,0.1164304,8.5896136,0.0000000
122.3402093,89647.1084418,43142.3815911,1.4184935,0.1007578,8.5555086,0.0000000
123.2801639,89647.2079306,43143.3162657,1.5104610,0.0986194,8.5122761,0.0000000
124.2554213,89647.2238104,43144.2913938,1.6073706,0.1003970,8.4848641,0.0000000
125.2802141,89647.1348937,43145.3123218,1.7112599,0.1029506,8.4573024,0.0000000
126.3106184,89646.9364891,43146.3234443,1.8189543,0.1018609,8.4559482,0.0000000
127.3457961,89646.6282950,43147.3116798,1.9216621,0.0946067,8.4713451,0.0000000
128.3857306,89646.2240873,43148.2698446,2.0152738,0.0861101,8.5186954,0.0000000
129.4243440,89645.7354650,43149.1863412,2.1006461,0.0773514,8.5724203,0.0000000
130.4580102,89645.1775930,43150.0565393,2.1755676,0.0670916,8.6193641,0.0000000
131.4786009,89644.5681797,43150.8752094,2.2384696,0.0539578,8.6981295,0.0000000
132.4901615,89643.9198545,43151.6516946,2.2852180,0.0377738,8.7624593,0.0000000
133.5047372,89643.2409266,43152.4056315,2.3150044,0.0223325,8.8020884,0.0000000
134.5108233,89642.5511646,43153.1380505,2.3303445,0.0079631,8.8720379,0.0000000
135.5161234,89641.8559103,43153.8641701,2.3310212,-0.0063289,8.9483756,0.0000000
136.5250487,89641.1632016,43154.5977128,2.3175967,-0.0192828,8.9749299,0.0000000
137.5314870,89640.4869540,43155.3431034,2.2921594,-0.0299584,8.9735118,0.0000000
138.5359801,89639.8353233,43156.1075535,2.2573524,-0.0377664,8.9436525,0.0000000
139.5379330,89639.2153518,43156.8946652,2.2163832,-0.0369484,8.9207512,0.0000000
140.5355195,89638.6325472,43157.7043057,2.1834726,-0.0220545,8.9177517,0.0000000
141.5335680,89638.0678163,43158.5272151,2.1723705,-0.0054887,8.9290661,0.0000000
142.5341449,89637.5014431,43159.3520639,2.1725027,-0.0000712,8.9519835,0.0000000
143.5344434,89636.9352208,43160.1766786,2.1722281,-0.0006209,8.9650191,0.0000000
144.5329515,89636.3704712,43161.0001324,2.1712617,-0.0015063,8.9826068,0.0000000
145.5359845,89635.8042973,43161.8280952,2.1692133,-0.0027190,8.9961495,0.0000000
146.5454022,89635.2367879,43162.6628749,2.1657899,-0.0040886,9.0141618,0.0000000
147.5523172,89634.6741383,43163.4979218,2.1609693,-0.0057042,9.0288952,0.0000000
148.5532520,89634.1194142,43164.3310794,2.1543368,-0.0074844,9.0547227,0.0000000
149.5532228,89633.5716836,43165.1676993,2.1459938,-0.0081017,9.0733192,0.0000000
150.5452623,89633.0357706,43166.0025283,2.1381982,-0.0058110,9.0989029,0.0000000
151.5227459,89632.5131833,43166.8285893,2.1345488,0.0000679,9.1425024,0.0000000
152.4982323,89631.9921781,43167.6532876,2.1383307,0.0090083,9.1985304,0.0000000
153.4758795,89631.4632761,43168.4755143,2.1521433,0.0215809,9.2417735,0.0000000
154.4448169,89630.9232620,43169.2800169,2.1803398,0.0382897,9.2801397,0.0000000
155.4135858,89630.3541398,43170.0639896,2.2263374,0.0567149,9.3057454,0.0000000
156.3807233,89629.7436068,43170.8140591,2.2901346,0.0686550,9.3308134,0.0000000
157.3709525,89629.0652786,43171.5354639,2.3607205,0.0705406,9.3488059,0.0000000
158.3443295,89628.3497410,43172.1953644,2.4286486,0.0684827,9.3579393,0.0000000
159.2996266,89627.6071155,43172.7962802,2.4928012,0.0606422,9.3702719,0.0000000
160.2676763,89626.8179414,43173.3569267,2.5452846,0.0434607,9.3808441,0.0000000
161.2220551,89626.0168387,43173.8756496,2.5763513,0.0176305,9.4015915,0.0000000
162.1721146,89625.2097917,43174.3769361,2.5788608,-0.0126348,9.4439984,0.0000000
163.1127460,89624.4177294,43174.8843065,2.5524629,-0.0430884,9.4828244,0.0000000
164.0608513,89623.6397432,43175.4261932,2.4974782,-0.0714594,9.5219284,0.0000000
165.0209532,89622.8928276,43176.0294450,2.4161035,-0.0901907,9.5576216,0.0000000
165.9920457,89622.1963893,43176.7061978,2.3233024,-0.1027094,9.5739385,0.0000000
166.9294623,89621.5899250,43177.4210061,2.2200818,-0.1254608,9.5794785,0.0000000
167.8449226,89621.0777982,43178.1798168,2.0908389,-0.1565228,9.5764235,0.0000000
168.7619928,89620.6817731,43179.0069697,1.9332491,-0.1766284,9.5685158,0.0000000
169.6540294,89620.4386751,43179.8652427,1.7712992,-0.1790489,9.5472402,0.0000000
170.5210596,89620.3324606,43180.7257425,1.6182900,-0.1716089,9.5223121,0.0000000
171.4198165,89620.3550721,43181.6242149,1.4682744,-0.1662578,9.4736468,0.0000000
172.3249687,89620.5165287,43182.5148508,1.3183761,-0.1612164,9.4082530,0.0000000
173.2145104,89620.8020762,43183.3573157,1.1789404,-0.1438505,9.2983743,0.0000000
174.1306675,89621.2047161,43184.1802525,1.0586253,-0.1273605,9.1849851,0.0000000
175.0530971,89621.7016533,43184.9573817,0.9447772,-0.1245155,9.0719464,0.0000000
175.9740543,89622.2830369,43185.6716332,0.8290950,-0.1241133,8.9804089,0.0000000
176.9111327,89622.9547268,43186.3250462,0.7141702,-0.1215960,8.9306507,0.0000000
177.8575036,89623.7039171,43186.9032606,0.6000752,-0.1217364,8.8728936,0.0000000
178.8028296,89624.5133731,43187.3915456,0.4838819,-0.1232659,8.8280508,0.0000000
179.7620492,89625.3869308,43187.7877767,0.3653096,-0.1241349,8.7742398,0.0000000
180.7344076,89626.3142341,43188.0803334,0.2441056,-0.1208295,8.7311390,0.0000000
181.7323689,89627.2953162,43188.2631032,0.1272368,-0.1175196,8.6897730,0.0000000
182.7008833,89628.2615554,43188.3294502,0.0130062,-0.1324075,8.6561584,0.0000000
183.6110055,89629.1707101,43188.2874964,-0.1215088,-0.1429330,8.6312619,0.0000000
184.5912739,89630.1330590,43188.1009202,-0.2571929,-0.1206844,8.6200723,0.0000000
185.5368448,89631.0290393,43187.7987223,-0.3539276,-0.0813513,8.6110255,0.0000000
186.4730858,89631.8975033,43187.4489830,-0.4102808,-0.0640993,8.6097930,0.0000000
187.4565900,89632.7888318,43187.0332740,-0.4769819,-0.0695022,8.5974720,0.0000000
188.5049143,89633.7011543,43186.5168909,-0.5514974,-0.0672306,8.5699549,0.0000000
189.4887486,89634.5184796,43185.9692511,-0.6136052,-0.0460245,8.5681887,0.0000000
190.4981918,89635.3303829,43185.3694273,-0.6432369,-0.0146015,8.5848159,0.0000000
191.5086381,89636.1346723,43184.7577736,-0.6430986,0.0110672,8.6004948,0.0000000
192.5439583,89636.9674499,43184.1426562,-0.6205959,0.0297211,8.6198192,0.0000000
193.5486143,89637.7940505,43183.5716351,-0.5824684,0.0479320,8.6253103,0.0000000
194.4858556,89638.5887197,43183.0747224,-0.5275168,0.0705855,8.6087342,0.0000000
195.4525465,89639.4383803,43182.6136713,-0.4480785,0.0982821,8.5825354,0.0000000
196.3871891,89640.3002208,43182.2520255,-0.3406498,0.1221281,8.5551644,0.0000000
197.2989612,89641.1758334,43181.9977995,-0.2225793,0.1347494,8.5367455,0.0000000
198.2183394,89642.0830127,43181.8485276,-0.0939035,0.1381034,8.5245753,0.0000000
199.1829354,89643.0472314,43181.8215504,0.0376040,0.1379200,8.5199602,0.0000000
200.0951685,89643.9542523,43181.9189269,0.1649488,0.1286971,8.5216886,0.0000000
201.0375674,89644.8737123,43182.1255887,0.2762899,0.1123134,8.5260301,0.0000000
202.0042768,89645.7882290,43182.4389357,0.3793673,0.0991867,8.5338761,0.0000000
202.9563362,89646.6538590,43182.8352963,0.4666061,0.0768404,8.5658645,0.0000000
203.9222562,89647.5000078,43183.3011649,0.5267456,0.0493475,8.6237307,0.0000000
204.8975735,89648.3314998,43183.8109344,0.5624013,0.0245225,8.6808359,0.0000000
205.9016356,89649.1743921,43184.3565288,0.5752849,0.0016480,8.7354696,0.0000000
206.9059342,89650.0165889,43184.9036306,0.5657110,-0.0203608,8.7907502,0.0000000
207.9067892,89650.8670665,43185.4312654,0.5344583,-0.0411373,8.8567990,0.0000000
208.9092906,89651.7401933,43185.9238693,0.4832984,-0.0588041,8.9148707,0.0000000
209.9274835,89652.6555122,43186.3698605,0.4156333,-0.0703345,8.9520846,0.0000000
210.9812295,89653.6344231,43186.7598785,0.3375697,-0.0803150,9.0272485,0.0000000
212.0145371,89654.6230421,43187.0604730,0.2480115,-0.0951981,9.0733597,0.0000000
213.0441366,89655.6319788,43187.2657093,0.1411848,-0.1271942,9.0958862,0.0000000
214.0252252,89656.6100273,43187.3428840,-0.0077363,-0.1551830,9.0995463,0.0000000
215.0706291,89657.6513044,43187.2500868,-0.1732924,-0.1486264,9.0694206,0.0000000
216.0364973,89658.5835399,43186.9974243,-0.3066644,-0.1266622,8.9980943,0.0000000
216.9407404,89659.4324882,43186.6860686,-0.4101647,-0.1604116,8.9493735,0.0000000
217.8597390,89660.2527252,43186.2716174,-0.5991336,-0.2280366,8.7867640,0.0000000
218.7593082,89660.9211050,43185.6695434,-0.8248648,-0.2133749,8.6596855,0.0000000
219.7117729,89661.5046424,43184.9167664,-0.9943111,-0.1752206,8.5578924,0.0000000
220.6930592,89661.9716386,43184.0537268,-1.1636979,-0.1780320,8.4458267,0.0000000
221.6568354,89662.2716872,43183.1378473,-1.3405944,-0.2094889,8.3565164,0.0000000
222.5269720,89662.3883613,43182.2755684,-1.5478822,-0.2371425,8.2368676,0.0000000
223.4245975,89662.3119463,43181.3812014,-1.7598060,-0.2010414,8.1614587,0.0000000
224.3197629,89662.0533377,43180.5242051,-1.9083073,-0.1523735,8.0931000,0.0000000
225.1824230,89661.7304571,43179.7242485,-2.0276519,-0.1434525,8.0235335,0.0000000
226.1601431,89661.2434133,43178.8764720,-2.1723144,-0.1551642,7.9693273,0.0000000
227.0782062,89660.6613037,43178.1665508,-2.3218096,-0.1437859,7.9490377,0.0000000
228.0148830,89659.9803331,43177.5234003,-2.4389999,-0.1170101,7.9376944,0.0000000
228.9762217,89659.2148728,43176.9418140,-2.5438966,-0.1056883,7.9411582,0.0000000
229.9529306,89658.3804110,43176.4342377,-2.6438288,-0.0958177,7.9514630,0.0000000
230.9246252,89657.5049446,43176.0126347,-2.7305882,-0.0804642,7.9785991,0.0000000
231.8740370,89656.6205816,43175.6672584,-2.7984091,-0.0599881,7.9878316,0.0000000
232.8372663,89655.7045866,43175.3693256,-2.8453240,-0.0322396,7.9958875,0.0000000
233.8245118,89654.7553853,43175.0979024,-2.8612917,0.0028790,8.0218460,0.0000000
234.8210151,89653.7982622,43174.8205325,-2.8396128,0.0314378,8.0495727,0.0000000
235.8054906,89652.8644262,43174.5088556,-2.7990140,0.0395193,8.0744081,0.0000000
236.8174150,89651.9182522,43174.1500441,-2.7607164,0.0363977,8.0897408,0.0000000
237.8623780,89650.9552502,43173.7443659,-2.7241481,0.0400590,8.1009444,0.0000000
238.8825280,89650.0308143,43173.3129447,-2.6779901,0.0567408,8.1044681,0.0000000
239.8865095,89649.1454397,43172.8395626,-2.6092972,0.0871291,8.1061574,0.0000000
240.8616883,89648.3269791,43172.3093778,-2.5055477,0.1195720,8.0951686,0.0000000
241.8660399,89647.5559011,43171.6658245,-2.3726008,0.1416191,8.0866769,0.0000000
242.8422467,89646.9076792,43170.9359011,-2.2250628,0.1697018,8.0793020,0.0000000
243.7263678,89646.4269795,43170.1938782,-2.0568997,0.2080730,8.0750604,0.0000000
244.6694411,89646.0571914,43169.3263277,-1.8448730,0.2371216,8.0786847,0.0000000
245.5963822,89645.9251137,43168.4088445,-1.6134789,0.2285335,8.0877170,0.0000000
246.5059600,89645.9792291,43167.5008780,-1.4251669,0.1886443,8.1020685,0.0000000
247.4750305,89646.1967864,43166.5565441,-1.2590826,0.1724620,8.1174661,0.0000000
248.4210681,89646.5643873,43165.6848465,-1.0948834,0.1559708,8.1520904,0.0000000
249.3647926,89647.0600204,43164.8817501,-0.9643350,0.1118818,8.2100747,0.0000000
250.3431655,89647.6583992,43164.1076982,-0.8798357,0.0802881,8.2519916,0.0000000
251.2814468,89648.2807734,43163.4055429,-0.8104505,0.0766539,8.2997679,0.0000000
252.2422158,89648.9663840,43162.7324789,-0.7342662,0.0845388,8.3574725,0.0000000
253.2183629,89649.7173482,43162.1088476,-0.6467058,0.0938807,8.4222716,0.0000000
254.1680005,89650.5016062,43161.5733563,-0.5534721,0.0975827,8.4846109,0.0000000
255.1247540,89651.3374493,43161.1077990,-0.4606750,0.0983236,8.5306027,0.0000000
256.0895352,89652.2208991,43160.7200888,-0.3645399,0.1013685,8.5395417,0.0000000
257.0293538,89653.1147003,43160.4296092,-0.2676086,0.1006941,8.5577118,0.0000000
257.9657556,89654.0283644,43160.2245084,-0.1756155,0.0980454,8.5835944,0.0000000
258.9004503,89654.9551323,43160.1030366,-0.0841563,0.0982319,8.6039380,0.0000000
259.8447365,89655.8987204,43160.0667335,0.0089603,0.0995699,8.6336228,0.0000000
260.7998761,89656.8523715,43160.1200368,0.1049694,0.1096222,8.6593025,0.0000000
261.7134257,89657.7547790,43160.2622816,0.2138101,0.1441175,8.6769010,0.0000000
262.5840958,89658.5929434,43160.4979653,0.3621067,0.1609916,8.6906427,0.0000000
263.5366834,89659.4537746,43160.9058780,0.5073393,0.1319247,8.6923426,0.0000000
264.4125231,89660.1874117,43161.3842835,0.6033214,0.1060855,8.6924969,0.0000000
265.3095766,89660.9132113,43161.9114647,0.6954176,0.1195152,8.6900382,0.0000000
266.2817410,89661.6195802,43162.5794067,0.8267212,0.1327136,8.6954927,0.0000000
267.1837263,89662.1792752,43163.2867390,0.9441428,0.0936334,8.7104190,0.0000000
268.1480597,89662.7131242,43164.0898231,1.0014711,0.0353212,8.7324370,0.0000000
269.1681897,89663.2488755,43164.9579451,1.0142365,-0.0014927,8.7630317,0.0000000
270.2055683,89663.8000339,43165.8367959,0.9983998,-0.0228895,8.8074755,0.0000000
271.2194024,89664.3598255,43166.6820728,0.9672852,-0.0404560,8.8766051,0.0000000
272.1601772,89664.9091405,43167.4458203,0.9193242,-0.0767779,8.9080470,0.0000000
273.1643293,89665.5387153,43168.2280971,0.8179577,-0.1304499,8.9148550,0.0000000
274.1189633,89666.2444086,43168.8709991,0.6638008,-0.1602061,8.9078117,0.0000000
275.0468403,89667.0171900,43169.3845794,0.5163679,-0.1556905,8.8840564,0.0000000
276.0187130,89667.8925816,43169.8067478,0.3680279,-0.1641881,8.8152366,0.0000000
276.9941073,89668.8280817,43170.0828521,0.1966499,-0.1772098,8.7044953,0.0000000
277.9448453,89669.7736869,43170.1815103,0.0266983,-0.1683187,8.5972086,0.0000000
278.8707069,89670.6982660,43170.1327947,-0.1192168,-0.1538987,8.5149892,0.0000000
279.7890081,89671.6006701,43169.9626654,-0.2571160,-0.1496950,8.4669650,0.0000000
280.7229042,89672.4851673,43169.6629544,-0.3964814,-0.1307620,8.4542312,0.0000000
281.7111960,89673.3696685,43169.2220710,-0.5084651,-0.1029182,8.4682589,0.0000000
282.6666119,89674.1811197,43168.7177234,-0.5965243,-0.0859878,8.5058321,0.0000000
283.6728980,89674.9913128,43168.1208993,-0.6771476,-0.0830895,8.5514206,0.0000000
284.6862698,89675.7537719,43167.4533826,-0.7643366,-0.0888501,8.5923996,0.0000000
285.6883854,89676.4446705,43166.7275075,-0.8562238,-0.0910636,8.6387459,0.0000000
286.6789201,89677.0581386,43165.9498084,-0.9457945,-0.0853038,8.6916079,0.0000000
287.6773464,89677.6073475,43165.1160071,-1.0258898,-0.0790028,8.7328896,0.0000000
288.6574692,89678.0829598,43164.2590160,-1.1021054,-0.0758547,8.7518850,0.0000000
289.6545532,89678.4998563,43163.3532711,-1.1758702,-0.0735054,8.7735726,0.0000000
290.6571239,89678.8517989,43162.4145036,-1.2490907,-0.0728136,8.7970730,0.0000000
291.6719978,89679.1373115,43161.4406188,-1.3227675,-0.0733033,8.8233807,0.0000000
292.6763186,89679.3471526,43160.4584646,-1.3971044,-0.0777566,8.8493627,0.0000000
293.6427971,89679.4776652,43159.5008388,-1.4760102,-0.0826628,8.8671166,0.0000000
294.6218522,89679.5311359,43158.5232449,-1.5579277,-0.0811580,8.8949904,0.0000000
295.6065554,89679.5029134,43157.5389462,-1.6353848,-0.0744436,8.9316825,0.0000000
296.5513528,89679.4066827,43156.5990623,-1.7015666,-0.0715769,8.9610141,0.0000000
297.5012300,89679.2559533,43155.6612205,-1.7709997,-0.0847527,8.9882277,0.0000000
