s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
16.0658081,89625.8701805,43137.8442212,2.1433194,-0.0023167,9.2997700,0.2905098
16.6658228,89625.5454681,43138.3487799,2.1420770,-0.0018594,9.3144000,0.2254413
17.2658399,89625.2213116,43138.8536988,2.1410880,-0.0014761,9.3288150,0.3027000
17.8658590,89624.8975954,43139.3589025,2.1403057,-0.0011694,9.3533386,0.3278937
18.4658799,89624.5742274,43139.8643312,2.1396847,-0.0009344,9.3708840,0.2857033
19.0659023,89624.2511371,43140.3699393,2.1391843,-0.0007649,9.3899260,0.2790902
19.6659258,89623.9282737,43140.8756936,2.1387668,-0.0006558,9.4065521,0.2830712
20.2659494,89623.6056050,43141.3815723,2.1383973,-0.0006011,9.4260390,0.2670757
20.8659715,89623.2831162,43141.8875639,2.1380454,-0.0005906,9.4405540,0.3280153
21.4659895,89622.9608067,43142.3936649,2.1376886,-0.0006065,9.4677348,0.3480974
22.0660006,89622.6386850,43142.8998771,2.1373176,-0.0006259,9.4846751,0.2441109
22.6660018,89622.3167601,43143.4062030,2.1369375,-0.0006259,9.4986200,0.2460706
23.2659913,89621.9950349,43143.9126418,2.1365665,-0.0005881,9.5157620,0.1660229
23.8659688,89621.6734984,43144.4191862,2.1362318,-0.0005047,9.5195560,0.1268700
24.4659360,89621.3521242,43144.9258215,2.1359609,-0.0003816,9.5317540,0.0438646
25.0658968,89621.0308711,43145.4325260,2.1357739,-0.0002385,9.5250780,-0.0782736
25.6658564,89620.7096906,43145.9392750,2.1356747,-0.0001066,9.5218935,0.0445339
26.2658205,89620.3885363,43146.4460459,2.1356460,-0.0000263,9.5306900,0.1701649
26.8657934,89620.0673777,43146.9528247,2.1356432,-0.0000468,9.5433177,0.2868503
27.4657773,89619.7462156,43147.4596142,2.1355899,-0.0002223,9.5667580,0.3502241
28.0657711,89619.4251000,43147.9664448,2.1353764,-0.0006082,9.5872470,0.3368740
28.6657698,89619.1041464,43148.4733839,2.1348601,-0.0012562,9.6089230,0.3655521
29.2657588,89618.7835568,43148.9805418,2.1338689,-0.0022046,9.6328981,0.2758247
29.8657231,89618.4636271,43149.4880870,2.1322145,-0.0034646,9.6432820,0.1387641
30.4656359,89618.1447579,43149.9962384,2.1297116,-0.0050099,9.6501640,0.2589398
31.0654547,89617.8274499,43150.5052553,2.1262035,-0.0067721,9.6754740,0.3244124
31.6651098,89617.5122894,43151.0154122,2.1215877,-0.0086470,9.6903816,0.2860404
32.2644863,89617.1999248,43151.5269595,2.1158336,-0.0105156,9.7108670,0.2823522
32.8634015,89616.8910382,43152.0400759,2.1089835,-0.0122797,9.7252230,0.2465482
33.4615791,89616.5863228,43152.5548233,2.1011282,-0.0138996,9.7412150,0.3584532
34.0586328,89616.2864719,43153.0711203,2.0923624,-0.0154245,9.7692046,0.3988964
34.6540724,89615.9921829,43153.5887518,2.0827242,-0.0170058,9.7899069,0.3265163
35.2473464,89615.7041774,43154.1074298,2.0721346,-0.0188845,9.8088510,0.3143649
35.8379264,89615.4232320,43154.6269049,2.0603536,-0.0213521,9.8278484,0.2367537
36.4254247,89615.1502144,43155.1471122,2.0469662,-0.0246925,9.8372310,0.2086715
37.0097135,89614.8861238,43155.6683123,2.0314084,-0.0291131,9.8527048,0.1799551
37.5910058,89614.6321360,43156.1911803,2.0130290,-0.0346864,9.8585198,0.0218553
38.1698574,89614.3896551,43156.7167964,1.9911756,-0.0413241,9.8552767,-0.0275810
38.7470788,89614.1603681,43157.2465245,1.9652779,-0.0488008,9.8552844,-0.0731185
39.3235682,89613.9462935,43157.7817928,1.9349066,-0.0568233,9.8467171,-0.1150175
39.9001179,89613.7498049,43158.3238277,1.8997921,-0.0651148,9.8418160,-0.1075484
40.4772511,89613.5736124,43158.8734084,1.8598063,-0.0734737,9.8341100,-0.2174870
41.0551378,89613.4206943,43159.4306957,1.8149269,-0.0817846,9.8162721,-0.2586847
41.6336056,89613.2941849,43159.9951603,1.7652046,-0.0899892,9.8036370,-0.4090441
42.2122274,89613.1972368,43160.5656025,1.7107457,-0.0980470,9.7679940,-0.5413402
42.7904486,89613.1328786,43161.1402308,1.6517057,-0.1059135,9.7395250,-0.4925662
43.3677040,89613.1038938,43161.7167580,1.5882818,-0.1135468,9.7095570,-0.6546360
43.9434929,89613.1127289,43162.2924792,1.5206949,-0.1209374,9.6617847,-0.7338083
44.5174012,89613.1614362,43162.8643169,1.4491526,-0.1281483,9.6222380,-0.8552691
45.0890751,89613.2516445,43163.4288287,1.3737973,-0.1353442,9.5599600,-1.1428117
45.6581685,89613.3845490,43163.9821854,1.2946500,-0.1427954,9.4858690,-1.4978989
46.2242898,89613.5609066,43164.5201364,1.2115663,-0.1508415,9.3807000,-1.2313540
46.7869760,89613.7810257,43165.0379813,1.1242258,-0.1598125,9.3376965,-0.6442983
47.3457149,89614.0447360,43165.5305724,1.0321734,-0.1699086,9.3033220,-0.8372740
47.9000267,89614.3513319,43165.9923738,0.9349267,-0.1810680,9.2375249,-1.4286153
48.4495957,89614.6994869,43166.4175963,0.8321338,-0.1928479,9.1326030,-1.2835416
48.9944160,89615.0871563,43166.8004038,0.7237705,-0.2043698,9.0837140,-1.6175729
49.5349169,89615.5114796,43167.1352038,0.6103117,-0.2144245,8.9393356,-1.7356355
50.0720033,89615.9687273,43167.4169595,0.4927996,-0.2217215,8.8744928,-1.9452863
50.6069946,89616.4543178,43167.6414982,0.3727889,-0.2252268,8.7043364,-2.2730845
51.1414663,89616.9629206,43167.8057638,0.2521516,-0.2244669,8.5952090,-1.6473050
51.6770405,89617.4886504,43167.9079785,0.1328081,-0.2196279,8.4992580,-1.4551008
52.2151853,89618.0253277,43167.9476955,0.0164799,-0.2114112,8.4113848,-1.2368896
52.7570785,89618.5667761,43167.9257475,-0.0954614,-0.2007513,8.3404390,-0.8351500
53.3035499,89619.1071154,43167.8441116,-0.2020292,-0.1885456,8.3024040,-0.7186379
53.8550954,89619.6410158,43167.7057180,-0.3025681,-0.1754939,8.2453971,-0.8245747
54.4119329,89620.1638949,43167.5142354,-0.3966628,-0.1620621,8.1915610,-0.6021847
54.9740712,89620.6720455,43167.2738558,-0.4840496,-0.1485250,8.1631380,-0.3309922
55.5413701,89621.1626980,43166.9890958,-0.5645551,-0.1350396,8.1457655,-0.2672310
56.1135840,89621.6340220,43166.6646233,-0.6380680,-0.1217164,8.1257550,-0.3338337
56.6903864,89622.0850775,43166.3051098,-0.7045398,-0.1086678,8.0985600,-0.2263370
57.2713851,89622.5157246,43165.9151065,-0.7640029,-0.0960289,8.0933970,-0.0299299
57.8561329,89622.9265010,43165.4989422,-0.8165908,-0.0839524,8.0942490,0.0092544
58.4441433,89623.3184805,43165.0606406,-0.8625490,-0.0725892,8.0947378,0.0660885
59.0349129,89623.6931265,43164.6038595,-0.9022312,-0.0620667,8.1038730,0.2067355
59.6279475,89624.0521508,43164.1318514,-0.9360812,-0.0524737,8.1249375,0.2185964
60.2227864,89624.3973890,43163.6474509,-0.9646058,-0.0438576,8.1358320,0.1920527
60.8190212,89624.7306969,43163.1530807,-0.9883488,-0.0362295,8.1530538,0.1911954
61.4163077,89625.0538709,43162.6507763,-1.0078666,-0.0295723,8.1638210,0.2474850
62.0143666,89625.3685878,43162.1422217,-1.0237107,-0.0238506,8.1892905,0.3360037
62.6129790,89625.6763642,43161.6287917,-1.0364158,-0.0190161,8.2129200,0.3143219
63.2119774,89625.9785308,43161.1115930,-1.0464893,-0.0150073,8.2351250,0.3697538
63.8112373,89626.2762222,43160.5915043,-1.0544012,-0.0117502,8.2667213,0.3470786
64.4106668,89626.5703784,43160.0692133,-1.0605756,-0.0091601,8.2854520,0.2876322
65.0101993,89626.8617569,43159.5452498,-1.0653847,-0.0071468,8.3083437,0.2464675
65.6097873,89627.1509525,43159.0200149,-1.0691459,-0.0056231,8.3210240,0.2493902
66.2093970,89627.4384182,43158.4938066,-1.0721281,-0.0045155,8.3442849,0.3695107
66.8090036,89627.7244848,43157.9668398,-1.0745611,-0.0037713,8.3741290,0.2856324
67.4085868,89628.0093740,43157.4392622,-1.0766507,-0.0033613,8.3851880,0.3173878
68.0081262,89628.2932040,43156.9111636,-1.0785918,-0.0032736,8.4195170,0.3173071
68.6075986,89628.5759906,43156.3825817,-1.0805758,-0.0035019,8.4303753,0.1390921
69.2069774,89628.8576474,43155.8535028,-1.0827902,-0.0040295,8.4392968,0.2932731
69.8062362,89629.1379903,43155.3238624,-1.0854059,-0.0048120,8.4720290,0.4551478
70.4053548,89629.4167542,43154.7935477,-1.0885569,-0.0057703,8.5036779,0.4612362
71.0043273,89629.6936214,43154.2624049,-1.0923193,-0.0067931,8.5370130,0.4099553
71.6031684,89629.9682597,43153.7302541,-1.0966937,-0.0077490,8.5611980,0.4003795
72.2019157,89630.2403671,43153.1969101,-1.1015992,-0.0085075,8.5930203,0.3310531
72.8006252,89630.5097124,43152.6622081,-1.1068806,-0.0089625,8.6073310,0.1788954
73.3993618,89630.7761665,43152.1260293,-1.1123308,-0.0090505,8.6179081,0.2452829
73.9981868,89631.0397184,43151.5883196,-1.1177187,-0.0087574,8.6414160,0.3617413
74.5971461,89631.3004765,43151.0491002,-1.1228200,-0.0081183,8.6680490,0.4117351
75.1962640,89631.5586550,43150.5084653,-1.1274450,-0.0072071,8.6983250,0.5202610
75.7955419,89631.8145501,43149.9665689,-1.1314572,-0.0061189,8.7397270,0.3743927
76.3949627,89632.0685104,43149.4236053,-1.1347800,-0.0049511,8.7496749,0.1955829
76.9944983,89632.3209071,43148.8797866,-1.1373937,-0.0037861,8.7665275,0.3432111
77.5941162,89632.5721081,43148.3353238,-1.1393203,-0.0026755,8.7966220,0.3779460
78.1937858,89632.8224633,43147.7904148,-1.1406025,-0.0016308,8.8180547,0.3503991
78.7934807,89633.0722994,43147.2452397,-1.1412763,-0.0006162,8.8442806,0.3222292
79.3931796,89633.3219322,43146.6999670,-1.1413416,0.0004536,8.8617530,0.2326478
79.9928639,89633.5716927,43146.1547690,-1.1407323,0.0017113,8.8757681,0.3166757
80.5925130,89633.8219691,43145.6098462,-1.1392891,0.0033310,8.9045436,0.3620523
81.1920968,89634.0732601,43145.0654625,-1.1367374,0.0055185,8.9245280,0.2998829
81.7915644,89634.3262377,43144.5219888,-1.1326714,0.0084946,8.9448343,0.3554136
82.3908290,89634.5818113,43143.9799554,-1.1265528,0.0124716,8.9721584,0.3531494
82.9897532,89634.8411858,43143.4401081,-1.1177242,0.0176267,8.9919957,0.3870183
83.5881334,89635.1059000,43142.9034656,-1.1054405,0.0240764,9.0236907,0.4475782
84.1856908,89635.3778382,43142.3713712,-1.0889163,0.0318566,9.0513146,0.3412710
84.7820717,89635.6592014,43141.8455338,-1.0673824,0.0409164,9.0687070,0.2585545
85.3768578,89635.9524373,43141.3280560,-1.0401427,0.0511261,9.0852755,0.1955319
85.9695879,89636.2601312,43140.8214463,-1.0066202,0.0622935,9.0942645,0.1788788
86.5597849,89636.5848647,43140.3286170,-0.9663906,0.0741892,9.1085430,0.2040554
87.1469887,89636.9290569,43139.8528650,-0.9191934,0.0865695,9.1206414,0.1400576
87.7307841,89637.2948023,43139.3978404,-0.8649310,0.0991976,9.1265250,0.0588560
88.3108229,89637.6837121,43138.9674985,-0.8036504,0.1118574,9.1281469,-0.0670445
88.8868391,89638.0967800,43138.5660392,-0.7355213,0.1243518,9.1180340,-0.1102335
89.4586562,89638.5342647,43138.1978246,-0.6608192,0.1365029,9.1142700,-0.2887899
90.0261874,89638.9956011,43137.8672791,-0.5799041,0.1481498,9.0819332,-0.4520029
90.5894300,89639.4793414,43137.5787698,-0.4932070,0.1591464,9.0579920,-0.3721067
91.1484530,89639.9831249,43137.3364707,-0.4012155,0.1693718,9.0358300,-0.4358137
91.7033768,89640.5036814,43137.1442173,-0.3044541,0.1787478,9.0042644,-0.3238495
92.2543514,89641.0368713,43137.0053591,-0.2034566,0.1872515,8.9960550,-0.5957850
92.8015385,89641.5777670,43136.9226214,-0.0987377,0.1949105,8.9315361,-0.9249333
93.3451107,89642.1207807,43136.8979871,0.0092270,0.2017650,8.8830980,-0.7597540
93.8852773,89642.6598368,43136.9326060,0.1199966,0.2078041,8.8388460,-0.8529883
94.4223374,89643.1885831,43137.0267384,0.2331293,0.2128981,8.7791408,-0.8213224
94.9567478,89643.7006239,43137.1797373,0.3481210,0.2167656,8.7386058,-0.8753973
95.4891792,89644.1897519,43137.3900631,0.4643438,0.2190147,8.6722690,-1.1401290
96.0205309,89644.6501529,43137.6553283,0.5810170,0.2192632,8.5987520,-0.9833460
96.5518837,89645.0765621,43137.9723630,0.6972379,0.2172915,8.5507390,-1.2635287
97.0843958,89645.4643674,43138.3372962,0.8120680,0.2131519,8.4415464,-1.5345125
97.6191682,89645.8096634,43138.7456491,0.9246447,0.2071660,8.3567270,-0.7635873
98.1571240,89646.1092783,43139.1924459,1.0342649,0.1998055,8.3435270,-0.7485558
98.6989368,89646.3607916,43139.6723440,1.1404073,0.1915238,8.2598535,-0.9081202
99.2450247,89646.5625600,43140.1797900,1.2426876,0.1826253,8.2239190,-0.8052601
99.7955967,89646.7137497,43140.7091965,1.3407770,0.1732240,8.1524720,-0.8685163
100.3507249,89646.8143657,43141.2551303,1.4343257,0.1632931,8.1061242,-0.4552050
100.9104080,89646.8652592,43141.8124947,1.5229244,0.1527605,8.0898690,-0.4913893
101.4746093,89646.8680980,43142.3766889,1.6061154,0.1416062,8.0378580,-0.5466038
102.0432604,89646.8252885,43142.9437262,1.6834461,0.1299196,8.0128309,-0.3666937
102.6162442,89646.7398534,43143.5103048,1.7545384,0.1179051,7.9856130,-0.3104079
103.1933728,89646.6152727,43144.0738268,1.8191515,0.1058453,7.9681250,-0.3280275
103.7743730,89646.4553078,43144.6323718,1.8772188,0.0940431,7.9379358,-0.2284278
104.3588899,89646.2638269,43145.1846354,1.9288509,0.0827650,7.9345852,0.0013660
104.9465062,89646.0446510,43145.7298462,1.9743099,0.0722030,7.9381376,0.1212522
105.5367747,89645.8014322,43146.2676766,2.0139639,0.0624573,7.9525770,0.1717298
106.1292499,89645.5375729,43146.7981530,2.0482331,0.0535455,7.9636780,0.1269165
106.7235159,89645.2561882,43147.3215788,2.0775480,0.0454262,7.9714900,0.1887569
107.3192040,89644.9600934,43147.8384659,2.1023169,0.0380282,7.9918549,0.3104363
107.9160010,89644.6518220,43148.3494799,2.1229161,0.0312878,8.0178110,0.3751152
108.5136481,89644.3336427,43148.8553890,2.1397021,0.0251727,8.0477373,0.3474173
109.1119363,89644.0075771,43149.3570165,2.1530300,0.0196883,8.0694390,0.2370757
109.7106998,89643.6754060,43149.8551932,2.1632757,0.0148711,8.0829060,0.3585196
110.3098093,89643.3386680,43150.3507128,2.1708471,0.0107686,8.1225710,0.4922108
110.9091669,89642.9986537,43150.8442914,2.1761834,0.0074146,8.1555306,0.4644654
111.5087003,89642.6564042,43151.3365368,2.1797375,0.0048091,8.1908490,0.4206067
112.1083575,89642.3127183,43151.8279315,2.1819509,0.0029091,8.2171100,0.3990959
112.7081017,89641.9681718,43152.3188295,2.1832269,0.0016330,8.2491026,0.3532855
113.3079071,89641.6231476,43152.8094667,2.1839098,0.0008735,8.2684833,0.2396661
113.9077547,89641.2778715,43153.2999782,2.1842749,0.0005179,8.2838751,0.2326352
114.5076309,89640.9324484,43153.7904211,2.1845312,0.0004637,8.3021750,0.2902212
115.1075258,89640.5868937,43154.2807943,2.1848312,0.0006311,8.3258158,0.3332613
115.7074322,89640.2411589,43154.7710546,2.1852884,0.0009651,8.3502000,0.3307676
116.3073448,89639.8951458,43155.2611261,2.1859891,0.0014276,8.3733430,0.5196898
116.9072590,89639.5487197,43155.7509077,2.1870013,0.0019860,8.4246670,0.4740727
117.5071705,89639.2017159,43156.2402769,2.1883720,0.0025921,8.4408596,0.1653508
118.1070745,89638.8539543,43156.7290986,2.1901114,0.0031619,8.4481706,-0.0481457
118.7069657,89638.5052620,43157.2172412,2.1921657,0.0035629,8.4340220,-0.2632886
119.3068378,89638.1555136,43157.7046040,2.1943861,0.0036132,8.4107170,-0.1239121
119.9066821,89637.8046844,43158.1911552,2.1965005,0.0030975,8.4163470,0.0769898
120.5064844,89637.4529190,43158.6769781,2.1981020,0.0018033,8.4216910,0.1519896
121.1062194,89637.1005976,43159.1623147,2.1986635,-0.0004353,8.4379955,0.0869898
121.7058446,89636.7483908,43159.6475989,2.1975795,-0.0036957,8.4340556,-0.0590256
122.3052959,89636.3972887,43160.1334684,2.1942312,-0.0079374,8.4296038,-0.0564758
122.9044887,89636.0485916,43160.6207490,2.1880633,-0.0129956,8.4260250,-0.0531431
123.5033265,89635.7038634,43161.1104113,2.1786588,-0.0185932,8.4220478,-0.0255849
124.1017177,89635.3648477,43161.6035041,2.1657988,-0.0243672,8.4223880,0.0169691
124.6995976,89635.0333584,43162.1010733,2.1495047,-0.0298980,8.4244580,0.1080517
125.2969501,89634.7111500,43162.6040760,2.1300610,-0.0347381,8.4377180,0.1106402
125.8938240,89634.3997806,43163.1132986,2.1080197,-0.0384401,8.4401174,0.0113583
126.4903376,89634.1004720,43163.6292858,2.0841908,-0.0405816,8.4393240,0.0007897
127.0866676,89633.8139749,43164.1522858,2.0596188,-0.0407976,8.4402290,0.0033821
127.6830214,89633.5404462,43164.6822101,2.0355395,-0.0388184,8.4398019,-0.0800410
128.2795940,89633.2793504,43165.2186128,2.0133163,-0.0345049,8.4289156,-0.2545343
128.8765182,89633.0293973,43165.7606848,1.9943582,-0.0278725,8.4037610,-0.2503105
129.4738173,89632.7885301,43166.3072643,1.9800258,-0.0190936,8.3933450,-0.1237238
130.0713731,89632.5539696,43166.8568590,1.9715380,-0.0084792,8.3861480,-0.0944570
130.6689214,89632.3223200,43167.4076787,1.9698898,0.0035522,8.3798840,-0.0978970
131.2660785,89632.0897274,43167.9576763,1.9757886,0.0165077,8.3721910,-0.0108379
131.8623982,89631.8520819,43168.5045966,1.9896102,0.0298422,8.3783390,0.1402319
132.4574485,89631.6052438,43169.0460353,2.0113710,0.0429726,8.3921315,0.1108738
133.0508943,89631.3452784,43169.5795106,2.0407162,0.0552950,8.3940410,0.0543012
133.6425623,89631.0686798,43170.1025442,2.0769293,0.0662081,8.3997980,0.1935814
134.2324900,89630.7725537,43170.6127638,2.1189599,0.0751518,8.4212720,0.2668188
134.8209206,89630.4547657,43171.1080025,2.1654784,0.0816730,8.4371330,0.2301072
135.4082634,89630.1140248,43171.5864031,2.2149654,0.0854891,8.4533390,0.1476836
135.9950174,89629.7499058,43172.0465092,2.2658189,0.0865229,8.4576450,0.0542018
136.5816758,89629.3628137,43172.4873355,2.3164636,0.0849003,8.4608590,-0.0964669
137.1686294,89628.9539048,43172.9084150,2.3654433,0.0809047,8.4442640,-0.1846874
137.7560876,89628.5249736,43173.3098191,2.4114818,0.0749024,8.4351730,-0.1786579
138.3440317,89628.0783265,43173.6921601,2.4535037,0.0672625,8.4193689,-0.1821288
138.9322109,89627.6166438,43174.0565827,2.4906209,0.0582916,8.4097310,-0.0748848
139.5201869,89627.1428395,43174.4047569,2.5220938,0.0481983,8.4088957,-0.0400406
140.1074234,89626.6599186,43174.7388738,2.5472842,0.0370919,8.4041350,-0.0586298
140.6934053,89626.1708441,43175.0616446,2.5656144,0.0250180,8.4007110,0.0586229
141.2777607,89625.6784303,43175.3762871,2.5765512,0.0120218,8.4123020,0.1576717
141.8603483,89625.1852895,43175.6864813,2.5796207,-0.0017849,8.4225830,0.1266153
142.4412804,89624.6938531,43175.9962753,2.5744520,-0.0161826,8.4297930,0.3629597
143.0208670,89624.2064718,43176.3099313,2.5608263,-0.0308568,8.4725512,0.4314925
143.5994974,89623.7255733,43176.6317228,2.5387084,-0.0454661,8.4887790,0.2503846
144.1774939,89623.2538367,43176.9657057,2.5082365,-0.0597324,8.5066670,0.3617308
144.7549841,89622.7943376,43177.3154991,2.4696752,-0.0735046,8.5379140,0.2472590
145.3318325,89622.3506216,43177.6841049,2.4233502,-0.0867710,8.5400968,0.1798835
145.9076441,89621.9266994,43178.0737829,2.3695889,-0.0996205,8.5621929,0.4383468
146.4818334,89621.5269690,43178.4859831,2.3086861,-0.1121755,8.5989718,0.4752787
147.0537315,89621.1560942,43178.9213213,2.2409012,-0.1245281,8.6255390,0.3438619
147.6226984,89620.8188630,43179.3795772,2.1664793,-0.1366928,8.6444530,0.2616756
148.1882243,89620.5200399,43179.8597066,2.0856900,-0.1485743,8.6598811,0.2188288
148.7500036,89620.2642188,43180.3598581,1.9988748,-0.1599522,8.6729392,0.0926643
149.3079844,89620.0556691,43180.8774000,1.9064986,-0.1704794,8.6718450,-0.0754403
149.8623917,89619.8981756,43181.4089668,1.8091964,-0.1797022,8.6632620,-0.2129158
150.4137291,89619.7948729,43181.9505400,1.7078057,-0.1871022,8.6446693,-0.3730127
150.9627558,89619.7480865,43182.4975695,1.6033782,-0.1921590,8.6157819,-0.4141308
151.5104435,89619.7591959,43183.0451445,1.4971667,-0.1944143,8.5919540,-0.4004102
152.0579146,89619.8285351,43183.5882069,1.3905948,-0.1935446,8.5647443,-0.7871215
152.6063691,89619.9553389,43184.1218014,1.2851928,-0.1894025,8.4912357,-0.9763454
153.1570041,89620.1377673,43184.6413384,1.1825436,-0.1820259,8.4383680,-0.7209384
153.7109262,89620.3729617,43185.1428495,1.0842136,-0.1716866,8.3968670,-0.6382913
154.2690562,89620.6571758,43185.6231946,0.9916400,-0.1589078,8.3538349,-0.8264007
154.8320314,89620.9859505,43186.0801938,0.9060154,-0.1444460,8.2859620,-0.7825887
155.4001170,89621.3543271,43186.5126517,0.8281538,-0.1292520,8.2470090,-0.7398769
155.9731430,89621.7570862,43186.9202594,0.7583682,-0.1143857,8.1835877,-0.7978279
156.5504873,89622.1889974,43187.3033770,0.6963882,-0.1009096,8.1348580,-0.5711598
157.1311124,89622.6450616,43187.6627249,0.6413384,-0.0897873,8.1022850,-0.6583338
157.7136587,89623.1207278,43187.9990313,0.5917871,-0.0818013,8.0403470,-0.6601708
158.2965824,89623.6120677,43188.3126951,0.5458606,-0.0774946,8.0065915,-0.4230717
158.8783203,89624.1158936,43188.6035191,0.5014104,-0.0771294,7.9788058,-0.3326931
159.4574653,89624.6298027,43188.8705515,0.4562135,-0.0806576,7.9581860,-0.3851389
160.0329258,89625.1521383,43189.1120475,0.4081843,-0.0877026,7.9229283,-0.2860825
160.6040437,89625.6818535,43189.3255363,0.3555728,-0.0975672,7.9167851,-0.0478833
161.1706483,89626.2182855,43189.5079685,0.2971239,-0.1092902,7.9160470,0.0928752
161.7330303,89626.7608585,43189.6559143,0.2321682,-0.1217574,7.9300310,0.2117897
162.2918515,89627.3087706,43189.7657936,0.1606351,-0.1338462,7.9459913,0.1732322
162.8480144,89627.8607198,43189.8341261,0.0829966,-0.1445519,7.9543390,0.0971383
163.4025406,89628.4147405,43189.8577967,0.0001758,-0.1530470,7.9595550,0.0856404
163.9564864,89628.9681887,43189.8343208,-0.0865427,-0.1586807,7.9662655,0.0357359
164.5109019,89629.5178787,43189.7620891,-0.1755853,-0.1609646,7.9645270,-0.0480854
165.0668151,89630.0603451,43189.6405589,-0.2651571,-0.1595897,7.9595620,-0.0833163
165.6252081,89630.5921690,43189.4703643,-0.3533272,-0.1544804,7.9528631,-0.0938859
166.1869665,89631.1103080,43189.2533287,-0.4381439,-0.1458299,7.9463383,-0.1257070
166.7528082,89631.6123851,43188.9923778,-0.5177586,-0.1340730,7.9350250,-0.4209924
167.3232077,89632.0968993,43188.6913767,-0.5905292,-0.1197942,7.8860551,-0.5133191
167.8983447,89632.5633545,43188.3549217,-0.6550792,-0.1036126,7.8604597,-0.3015770
168.4780865,89633.0123036,43187.9881174,-0.7103113,-0.0860924,7.8417466,-0.3046069
169.0620102,89633.4453182,43187.5963711,-0.7553941,-0.0677084,7.8152580,-0.5707177
169.6494541,89633.8648915,43187.1852158,-0.7897452,-0.0488595,7.7562062,-0.6340742
170.2395924,89634.2742805,43186.7601702,-0.8130274,-0.0299108,7.7189900,-0.3764067
170.8315222,89634.6772981,43186.3266292,-0.8251645,-0.0112465,7.6985641,-0.2728687
171.4243592,89635.0780648,43185.8897748,-0.8263791,0.0066994,7.6769970,-0.2095924
172.0173259,89635.4807296,43185.4544927,-0.8172186,0.0234416,7.6661901,-0.1282047
172.6098317,89635.8892065,43185.0252961,-0.7985711,0.0384565,7.6571719,-0.0542904
173.2015212,89636.3069242,43184.6062395,-0.7716572,0.0512455,7.6577940,0.0248111
173.7922833,89636.7366360,43184.2008413,-0.7379627,0.0614310,7.6610030,0.1509819
174.3822184,89637.1803051,43183.8120213,-0.6991254,0.0688498,7.6810630,0.1580791
174.9715664,89637.6390760,43183.4420748,-0.6567791,0.0736217,7.6852731,0.0551288
175.5606160,89638.1133296,43183.0926997,-0.6123825,0.0761586,7.6895160,0.0616827
176.1496162,89638.6028066,43182.7650819,-0.5670687,0.0770971,7.6947230,0.1972149
176.7387144,89639.1067735,43182.4600342,-0.5215537,0.0771730,7.7197105,0.1847403
177.3279329,89639.6241973,43182.1781635,-0.4761242,0.0770756,7.7229213,0.0267669
177.9171844,89640.1539023,43181.9200357,-0.4307051,0.0773215,7.7237950,0.0904250
