s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
19.3885028,89640.1043096,43123.4116416,-3.6143905,-0.0585711,8.2059786,0.0000000
20.3311618,89639.2753996,43123.8605449,-3.6680319,-0.0541059,8.2520224,0.0000000
21.2924707,89638.4541957,43124.3602836,-3.7174332,-0.0491148,8.2997263,0.0000000
22.2616610,89637.6512976,43124.9031323,-3.7627537,-0.0443703,8.3613152,0.0000000
23.2344708,89636.8710470,43125.4841381,-3.8034459,-0.0398972,8.4118664,0.0000000
24.2287923,89636.0993302,43126.1111376,-3.8405847,-0.0362874,8.4538437,0.0000000
25.2179619,89635.3553866,43126.7630612,-3.8750074,-0.0319126,8.4679916,0.0000000
26.2205002,89634.6253532,43127.4501816,-3.9041126,-0.0276512,8.4451654,0.0000000
27.1936290,89633.9332000,43128.1342164,-3.9297370,-0.0266340,8.4561832,0.0000000
28.1740964,89633.2543254,43128.8416381,-3.9562507,-0.0275146,8.4906560,0.0000000
29.1541937,89632.5939363,43129.5658460,-3.9837121,-0.0272231,8.5407678,0.0000000
30.1194206,89631.9629595,43130.2962782,-4.0092623,-0.0247328,8.5932374,0.0000000
31.0802128,89631.3511916,43131.0371302,-4.0313872,-0.0217917,8.6543543,0.0000000
32.0283847,89630.7624875,43131.7804050,-4.0508979,-0.0192214,8.7160257,0.0000000
32.9893685,89630.1793797,43132.5442605,-4.0680511,-0.0160693,8.7662396,0.0000000
33.9477522,89629.6099034,43133.3151017,-4.0817517,-0.0118727,8.8190660,0.0000000
34.9032244,89629.0509728,43134.0900363,-4.0907883,-0.0070013,8.8577868,0.0000000
35.8577188,89628.4977036,43134.8678234,-4.0951288,-0.0027812,8.9010747,0.0000000
36.8240128,89627.9392495,43135.6564000,-4.0960884,0.0000670,8.9077461,0.0000000
37.7971893,89627.3766519,43136.4504759,-4.0949842,0.0017204,8.9207454,0.0000000
38.7721595,89626.8114241,43137.2448841,-4.0927346,0.0024457,8.9772937,0.0000000
39.7598707,89626.2367921,43138.0482342,-4.0901806,0.0026065,9.0265849,0.0000000
40.7588308,89625.6535075,43138.8592215,-4.0875559,0.0024576,9.0718594,0.0000000
41.7662193,89625.0631376,43139.6754905,-4.0852526,0.0019858,9.1202403,0.0000000
42.7779953,89624.4685979,43140.4941559,-4.0835489,0.0015021,9.1761775,0.0000000
43.7898625,89623.8728165,43141.3120311,-4.0822128,0.0011280,9.2188068,0.0000000
44.8051612,89623.2740120,43142.1319485,-4.0812636,0.0005858,9.2591977,0.0000000
45.8193598,89622.6753047,43142.9505745,-4.0810232,-0.0000242,9.2942903,0.0000000
46.8291738,89622.0793423,43143.7657757,-4.0813103,-0.0002929,9.3359489,0.0000000
47.8386129,89621.4839130,43144.5809023,-4.0816147,-0.0002183,9.3666891,0.0000000
48.8445472,89620.8907344,43145.3933325,-4.0817509,-0.0001663,9.3855358,0.0000000
49.8454472,89620.3005625,43146.2017247,-4.0819481,-0.0005940,9.4039029,0.0000000
50.8441237,89619.7119816,43147.0085254,-4.0829370,-0.0021696,9.4372886,0.0000000
51.8380972,89619.1274799,43147.8124788,-4.0862604,-0.0049256,9.4906932,0.0000000
52.8382257,89618.5434424,43148.6243637,-4.0927787,-0.0073993,9.5287907,0.0000000
53.8367333,89617.9668349,43149.4395577,-4.1010461,-0.0094591,9.5675380,0.0000000
54.8326672,89617.3986900,43150.2575404,-4.1116385,-0.0136377,9.6187944,0.0000000
55.8289589,89616.8407322,43151.0829375,-4.1282184,-0.0206845,9.6670621,0.0000000
56.8230969,89616.3009736,43151.9177854,-4.1527939,-0.0287227,9.7100287,0.0000000
57.8122194,89615.7879229,43152.7634463,-4.1851460,-0.0371522,9.7607012,0.0000000
58.7994299,89615.3067034,43153.6254279,-4.2262095,-0.0460063,9.7984433,0.0000000
59.7851028,89614.8663523,43154.5072680,-4.2759057,-0.0537048,9.8275353,0.0000000
60.7647225,89614.4761091,43155.4058029,-4.3317254,-0.0610113,9.8536147,0.0000000
61.7312163,89614.1435023,43156.3132625,-4.3945447,-0.0710239,9.8612057,0.0000000
62.6855772,89613.8766251,43157.2295492,-4.4679674,-0.0809637,9.8471107,0.0000000
63.6284561,89613.6793680,43158.1515635,-4.5482411,-0.0901565,9.8218256,0.0000000
64.5652615,89613.5597516,43159.0807008,-4.6377782,-0.1043944,9.7883008,0.0000000
65.5026146,89613.5295961,43160.0175688,-4.7443130,-0.1205658,9.7335695,0.0000000
66.4341316,89613.6020700,43160.9462622,-4.8631341,-0.1371411,9.7130495,0.0000000
67.3340114,89613.7788964,43161.8285977,-4.9948028,-0.1600732,9.6591731,0.0000000
68.2368710,89614.0803723,43162.6796370,-5.1511056,-0.1784697,9.5619128,0.0000000
69.1262488,89614.5136202,43163.4563538,-5.3112163,-0.1799242,9.4525925,0.0000000
69.9999281,89615.0560040,43164.1412884,-5.4634725,-0.1875716,9.3839735,0.0000000
70.8724604,89615.7007702,43164.7291566,-5.6329257,-0.2144604,9.2778870,0.0000000
71.7248579,89616.4279338,43165.1739203,-5.8299807,-0.2301455,9.1197537,0.0000000
72.5866577,89617.2413025,43165.4587538,-6.0233815,-0.2146207,8.9320051,0.0000000
73.4343190,89618.0787319,43165.5900617,-6.1938869,-0.1929505,8.8018570,0.0000000
74.2878012,89618.9322126,43165.5884369,-6.3513741,-0.1840247,8.6671825,0.0000000
75.1500791,89619.7836626,43165.4522166,-6.5080562,-0.1709547,8.5732882,0.0000000
76.0478248,89620.6385552,43165.1781617,-6.6513648,-0.1448277,8.4673357,0.0000000
76.9420616,89621.4494428,43164.8011727,-6.7682031,-0.1231700,8.3930666,0.0000000
77.8747810,89622.2483673,43164.3198359,-6.8761737,-0.1124876,8.3762002,0.0000000
78.8279075,89623.0081060,43163.7442952,-6.9804354,-0.1041938,8.3850324,0.0000000
79.7930217,89623.7153902,43163.0876410,-7.0760289,-0.0915194,8.4159014,0.0000000
80.7585506,89624.3620518,43162.3706510,-7.1571955,-0.0777482,8.4691962,0.0000000
81.7236620,89624.9536966,43161.6081574,-7.2261893,-0.0634576,8.5126132,0.0000000
82.6954912,89625.4988391,43160.8036254,-7.2800144,-0.0470075,8.5647278,0.0000000
83.6681953,89626.0092516,43159.9755962,-7.3176074,-0.0342356,8.6257087,0.0000000
84.6447458,89626.4947209,43159.1282649,-7.3467213,-0.0263238,8.6911996,0.0000000
85.6144304,89626.9547784,43158.2746635,-7.3688894,-0.0198825,8.7244933,0.0000000
86.5888232,89627.4011087,43157.4085050,-7.3853479,-0.0150983,8.8007941,0.0000000
87.5631904,89627.8349481,43156.5360516,-7.3983130,-0.0116692,8.8445078,0.0000000
88.5418778,89628.2605161,43155.6547339,-7.4081244,-0.0086825,8.8791037,0.0000000
89.5251750,89628.6809774,43154.7658663,-7.4153356,-0.0066682,8.9392204,0.0000000
90.5162081,89629.0989927,43153.8673064,-7.4212794,-0.0055169,9.0101982,0.0000000
91.5164802,89629.5159335,43152.9580734,-7.4263125,-0.0045722,9.0801850,0.0000000
92.5196894,89629.9299242,43152.0442680,-7.4304370,-0.0032282,9.1266079,0.0000000
93.5189694,89630.3389572,43151.1325375,-7.4327839,-0.0006310,9.1870648,0.0000000
94.5186654,89630.7472127,43150.2200028,-7.4316969,0.0029072,9.2537976,0.0000000
95.5231655,89631.1603811,43149.3044088,-7.4269398,0.0062646,9.3165362,0.0000000
96.5308925,89631.5806515,43148.3885014,-7.4190812,0.0093677,9.3879421,0.0000000
97.5413707,89632.0107056,43147.4741056,-7.4080250,0.0119423,9.4500715,0.0000000
98.5537115,89632.4531400,43146.5635641,-7.3949202,0.0142319,9.5083375,0.0000000
99.5654812,89632.9075821,43145.6595950,-7.3792190,0.0187833,9.5509739,0.0000000
100.5801123,89633.3795070,43144.7613950,-7.3568370,0.0265001,9.6038738,0.0000000
101.6011063,89633.8785970,43143.8706998,-7.3252143,0.0353712,9.6433913,0.0000000
102.6271808,89634.4125600,43142.9945078,-7.2843772,0.0439441,9.6825499,0.0000000
103.6555887,89634.9873924,43142.1417532,-7.2349081,0.0537514,9.7258907,0.0000000
104.6803687,89635.6058376,43141.3246243,-7.1740264,0.0631903,9.7609925,0.0000000
105.6934173,89636.2724394,43140.5617943,-7.1062513,0.0718596,9.7742194,0.0000000
106.6958601,89636.9845203,43139.8562220,-7.0294029,0.0836139,9.7805183,0.0000000
107.6740354,89637.7399909,43139.2348597,-6.9412350,0.0974895,9.7738766,0.0000000
108.6011721,89638.4472652,43138.6354053,-6.8414901,0.1138577,9.7474733,0.0000000
109.5290422,89639.2412844,43138.1553258,-6.7273213,0.1309410,9.6475395,0.0000000
110.4413359,89640.0676817,43137.7688710,-6.6017548,0.1496926,9.5091274,0.0000000
111.3198134,89640.9021507,43137.4943092,-6.4637160,0.1784237,9.3854683,0.0000000
112.2411887,89641.8100972,43137.3375747,-6.2982477,0.2115548,9.2707678,0.0000000
113.0697284,89642.6384380,43137.3557269,-6.1112498,0.2247950,9.1434620,0.0000000
114.0200580,89643.5641027,43137.5708345,-5.9294894,0.2187687,8.9766744,0.0000000
114.8348258,89644.3080815,43137.9030123,-5.7532446,0.2153296,8.9273082,0.0000000
115.7747500,89645.0731073,43138.4490828,-5.5731269,0.2129896,8.8137402,0.0000000
116.6129827,89645.6428397,43139.0639316,-5.3973543,0.2002405,8.7694836,0.0000000
117.5513995,89646.1461414,43139.8559629,-5.2356355,0.1818790,8.7143033,0.0000000
118.4732490,89646.4942454,43140.7095612,-5.0885456,0.1684485,8.6372693,0.0000000
119.3892995,89646.6959875,43141.6031208,-4.9490362,0.1581704,8.5896136,0.0000000
120.2401583,89646.7941201,43142.4483016,-4.8155974,0.1431994,8.5555086,0.0000000
121.1243791,89646.7823096,43143.3324436,-4.6978007,0.1293143,8.5122761,0.0000000
122.0122968,89646.6871496,43144.2152473,-4.5864395,0.1202556,8.4848641,0.0000000
122.9190545,89646.4484076,43145.0900111,-4.4787406,0.1106123,8.4573024,0.0000000
123.8612475,89646.1963342,43145.9978583,-4.3800427,0.0959946,8.4559482,0.0000000
124.8167128,89645.8490777,43146.8879858,-4.2971662,0.0771595,8.4713451,0.0000000
125.7928260,89645.4270344,43147.7681429,-4.2313556,0.0602560,8.5186954,0.0000000
126.7823084,89644.9442680,43148.6318627,-4.1789268,0.0458640,8.5724203,0.0000000
127.7861259,89644.4151762,43149.4849228,-4.1401347,0.0329324,8.6193641,0.0000000
128.7955716,89643.8548045,43150.3245442,-4.1126858,0.0212339,8.6981295,0.0000000
129.8055110,89643.2757687,43151.1520073,-4.0972584,0.0093835,8.7624593,0.0000000
130.8200230,89642.6866254,43151.9779278,-4.0937421,0.0003513,8.8020884,0.0000000
131.8262630,89642.1038747,43152.7982452,-4.0964972,-0.0035111,8.8720379,0.0000000
132.8292153,89641.5259358,43153.6179403,-4.1007915,-0.0047205,8.9483756,0.0000000
133.8299102,89640.9534228,43154.4386833,-4.1059534,-0.0045878,8.9749299,0.0000000
134.8324458,89640.3842222,43155.2639640,-4.1099798,-0.0025096,8.9735118,0.0000000
135.8363529,89639.8165179,43156.0919383,-4.1109847,0.0007587,8.9436525,0.0000000
136.8358078,89639.2507209,43156.9158216,-4.1084755,0.0039419,8.9207512,0.0000000
137.8327674,89638.6828292,43157.7352284,-4.1031222,0.0062482,8.9177517,0.0000000
138.8317673,89638.1084956,43158.5526278,-4.0960007,0.0074411,8.9290661,0.0000000
139.8345526,89637.5255982,43159.3685990,-4.0882243,0.0075450,8.9519835,0.0000000
140.8366297,89636.9368279,43160.1794677,-4.0808736,0.0067062,8.9650191,0.0000000
141.8369283,89636.3434757,43160.9847816,-4.0747937,0.0051467,8.9826068,0.0000000
142.8475891,89635.7397350,43161.7952952,-4.0705432,0.0031853,8.9961495,0.0000000
143.8667566,89635.1282479,43162.6106393,-4.0683455,0.0011513,9.0141618,0.0000000
144.8832045,89634.5174846,43163.4231260,-4.0681942,-0.0009383,9.0288952,0.0000000
145.8927234,89633.9115443,43164.2305693,-4.0702316,-0.0030836,9.0547227,0.0000000
146.8953674,89633.3123522,43165.0344746,-4.0743843,-0.0044204,9.0733192,0.0000000
147.8870666,89632.7237326,43165.8325938,-4.0790414,-0.0039409,9.0989029,0.0000000
148.8594656,89632.1499719,43166.6176789,-4.0821536,-0.0012212,9.1425024,0.0000000
149.8175995,89631.5862855,43167.3924550,-4.0814549,0.0040084,9.1985304,0.0000000
150.7715421,89631.0227147,43168.1621267,-4.0745165,0.0118923,9.2417735,0.0000000
151.7139066,89630.4584309,43168.9168681,-4.0590043,0.0216622,9.2801397,0.0000000
152.6563265,89629.8792169,43169.6602836,-4.0336766,0.0312088,9.3057454,0.0000000
153.6023044,89629.2763157,43170.3892446,-4.0000181,0.0371993,9.3308134,0.0000000
154.5665392,89628.6351436,43171.1094163,-3.9625246,0.0370227,9.3488059,0.0000000
155.5215208,89627.9753189,43171.7997938,-3.9288668,0.0328963,9.3579393,0.0000000
156.4704462,89627.3009114,43172.4673519,-3.8997976,0.0272421,9.3702719,0.0000000
157.4413982,89626.5943304,43173.1333033,-3.8769336,0.0182903,9.3808441,0.0000000
158.3867680,89625.8989666,43173.7737666,-3.8647979,0.0044369,9.4015915,0.0000000
159.3428925,89625.1921447,43174.4176430,-3.8683970,-0.0125280,9.4439984,0.0000000
160.2149654,89624.4496910,43174.8751075,-3.8879712,-0.0300527,9.4828244,0.0000000
161.1506402,89623.7487465,43175.4949172,-3.9240363,-0.0492477,9.5219284,0.0000000
162.0721070,89623.0966579,43176.1459790,-3.9794150,-0.0669718,9.5576216,0.0000000
163.0834495,89622.4284625,43176.9051421,-4.0483202,-0.0825750,9.5739385,0.0000000
163.9904846,89621.8997522,43177.6421482,-4.1293384,-0.1050893,9.5794785,0.0000000
164.8702678,89621.4640845,43178.4064860,-4.2330573,-0.1362731,9.5764235,0.0000000
165.7359352,89621.1361254,43179.2076244,-4.3636904,-0.1631768,9.5685158,0.0000000
166.5788888,89620.9350297,43180.0262399,-4.5062223,-0.1746482,9.5472402,0.0000000
167.3807788,89620.8546843,43180.8240947,-4.6472161,-0.1761112,9.5223121,0.0000000
168.1935983,89620.8817730,43181.6364626,-4.7896263,-0.1767062,9.4736468,0.0000000
169.0101529,89621.0191736,43182.4413741,-4.9341092,-0.1725677,9.4082530,0.0000000
169.8202094,89621.2622332,43183.2141054,-5.0703837,-0.1564503,9.2983743,0.0000000
170.6568388,89621.6110217,43183.9745627,-5.1917520,-0.1390688,9.1849851,0.0000000
171.5095761,89622.0484829,43184.7065385,-5.3054586,-0.1331412,9.0719464,0.0000000
172.3752488,89622.5738567,43185.3945585,-5.4207871,-0.1314827,8.9804089,0.0000000
173.2610283,89623.1889353,43186.0319624,-5.5358405,-0.1290467,8.9306507,0.0000000
174.1639365,89623.8854564,43186.6065071,-5.6517668,-0.1295808,8.8728936,0.0000000
175.0754213,89624.6516806,43187.1001721,-5.7711110,-0.1313928,8.8280508,0.0000000
175.9983130,89625.4822736,43187.5024708,-5.8929340,-0.1312618,8.7742398,0.0000000
176.9302897,89626.3643125,43187.8034489,-6.0147135,-0.1297982,8.7311390,0.0000000
177.8768496,89627.2906348,43187.9981353,-6.1368938,-0.1284310,8.6897730,0.0000000
178.8093805,89628.2196928,43188.0785406,-6.2561983,-0.1316566,8.6561584,0.0000000
179.7147724,89629.1246606,43188.0508297,-6.3789163,-0.1363518,8.6312619,0.0000000
180.6573450,89630.0546695,43187.8974460,-6.5082409,-0.1210535,8.6200723,0.0000000
181.5912087,89630.9506433,43187.6341359,-6.6063589,-0.0892146,8.6110255,0.0000000
182.5347245,89631.8336206,43187.3016105,-6.6756151,-0.0706485,8.6097930,0.0000000
183.5146744,89632.7267470,43186.8983400,-6.7420458,-0.0646079,8.5974720,0.0000000
184.5375181,89633.6286138,43186.4157993,-6.8045710,-0.0524769,8.5699549,0.0000000
185.5369725,89634.4845656,43185.8997995,-6.8483606,-0.0323850,8.5681887,0.0000000
186.5355882,89635.3003459,43185.3238346,-6.8692799,-0.0081094,8.5848159,0.0000000
187.5393116,89636.1238025,43184.7499182,-6.8648037,0.0140247,8.6004948,0.0000000
188.5384210,89636.9502379,43184.1884700,-6.8406649,0.0317528,8.6198192,0.0000000
189.5254203,89637.7733514,43183.6438126,-6.8014535,0.0488627,8.6253103,0.0000000
190.4674861,89638.5771317,43183.1524621,-6.7473018,0.0708539,8.6087342,0.0000000
191.4110715,89639.4111092,43182.7110610,-6.6685444,0.0969441,8.5825354,0.0000000
192.3561445,89640.2842208,43182.3493442,-6.5693724,0.1163994,8.5551644,0.0000000
193.2452569,89641.1420109,43182.1154276,-6.4605863,0.1291014,8.5367455,0.0000000
194.2350590,89642.1223521,43181.9789013,-6.3422901,0.1374812,8.5245753,0.0000000
195.1828848,89643.0699170,43182.0011379,-6.2168967,0.1342158,8.5199602,0.0000000
196.0906531,89643.9650375,43182.1521434,-6.1045896,0.1210372,8.5216886,0.0000000
197.0015920,89644.8397067,43182.4066299,-6.0033798,0.1070837,8.5260301,0.0000000
197.9161998,89645.6882917,43182.7478203,-5.9117000,0.0904647,8.5338761,0.0000000
198.8445269,89646.5178690,43183.1644650,-5.8381800,0.0676779,8.5658645,0.0000000
199.7707553,89647.3239756,43183.6206351,-5.7869208,0.0431057,8.6237307,0.0000000
200.7175399,89648.1342102,43184.1104523,-5.7570064,0.0206174,8.6808359,0.0000000
201.7127926,89648.9805416,43184.6341423,-5.7474016,-0.0012119,8.7354696,0.0000000
202.7222121,89649.8436351,43185.1575898,-5.7598228,-0.0219176,8.7907502,0.0000000
203.7452143,89650.7330016,43185.6631201,-5.7922229,-0.0395334,8.8567990,0.0000000
204.7797456,89651.6541550,43186.1340036,-5.8413685,-0.0541857,8.9148707,0.0000000
205.8276562,89652.6134708,43186.5557022,-5.9052843,-0.0675245,8.9520846,0.0000000
206.8904001,89653.6144921,43186.9126071,-5.9841490,-0.0818970,9.0272485,0.0000000
207.9385711,89654.6283483,43187.1786110,-6.0780233,-0.1004454,9.0733597,0.0000000
208.9705494,89655.6479608,43187.3378890,-6.1929350,-0.1247788,9.0958862,0.0000000
209.9627175,89656.6397139,43187.3665806,-6.3298021,-0.1478042,9.0995463,0.0000000
210.9706737,89657.6402067,43187.2441469,-6.4891258,-0.1537364,9.0694206,0.0000000
211.9237184,89658.5556018,43186.9789189,-6.6317246,-0.1465038,8.9980943,0.0000000
212.8279073,89659.3868081,43186.6230344,-6.7621478,-0.1723230,8.9493735,0.0000000
213.7283428,89660.1594891,43186.1607053,-6.9426991,-0.2150719,8.7867640,0.0000000
214.6061024,89660.7983298,43185.5587548,-7.1414162,-0.2127387,8.6596855,0.0000000
215.5021849,89661.3327020,43184.8394424,-7.3185885,-0.1984569,8.5578924,0.0000000
216.3985465,89661.7389021,43184.0404020,-7.4955804,-0.2040224,8.4458267,0.0000000
217.2890273,89661.9964987,43183.1879936,-7.6801157,-0.2184786,8.3565164,0.0000000
218.1410742,89662.0866983,43182.3407346,-7.8683111,-0.2269963,8.2368676,0.0000000
218.9828476,89662.0029995,43181.5031326,-8.0599170,-0.2028079,8.1614587,0.0000000
219.8418015,89661.7573794,43180.6800454,-8.2102594,-0.1617043,8.0931000,0.0000000
220.7330277,89661.3914005,43179.8674302,-8.3313253,-0.1534196,8.0235335,0.0000000
221.6258318,89660.9135358,43179.1132786,-8.4743196,-0.1572755,7.9693273,0.0000000
222.4994349,89660.3386087,43178.4555240,-8.6069830,-0.1404200,7.9490377,0.0000000
223.3835967,89659.6814977,43177.8639607,-8.7194236,-0.1189594,7.9376944,0.0000000
224.2794522,89658.9601448,43177.3327290,-8.8188240,-0.1039061,7.9411582,0.0000000
225.1960691,89658.1768418,43176.8566798,-8.9083797,-0.0887119,7.9514630,0.0000000
226.1212864,89657.3511203,43176.4392937,-8.9823418,-0.0695296,7.9785991,0.0000000
227.0534167,89656.4962147,43176.0678056,-9.0374454,-0.0500199,7.9878316,0.0000000
228.0148796,89655.5985765,43175.7233401,-9.0764027,-0.0283899,7.9958875,0.0000000
229.0021522,89654.6664585,43175.3979736,-9.0919618,-0.0006585,8.0218460,0.0000000
230.0072996,89653.7169590,43175.0681679,-9.0771253,0.0235527,8.0495727,0.0000000
231.0271519,89652.7631762,43174.7070623,-9.0442928,0.0350459,8.0744081,0.0000000
232.0616548,89651.8082555,43174.3091646,-9.0053913,0.0410728,8.0897408,0.0000000
233.1066079,89650.8613081,43173.8673302,-8.9588422,0.0505096,8.1009444,0.0000000
234.1289024,89649.9576184,43173.3893857,-8.9010853,0.0665932,8.1044681,0.0000000
235.1270862,89649.1004126,43172.8779474,-8.8245927,0.0902259,8.1061574,0.0000000
236.0867189,89648.3327205,43172.3021490,-8.7241871,0.1191313,8.0951686,0.0000000
237.0554787,89647.6284358,43171.6369584,-8.5937264,0.1488007,8.0866769,0.0000000
237.9946075,89647.0441801,43170.9016978,-8.4415739,0.1719976,8.0793020,0.0000000
238.8705963,89646.6131979,43170.1390636,-8.2827878,0.1983428,8.0750604,0.0000000
239.7707916,89646.3066729,43169.2926631,-8.0883512,0.2228484,8.0786847,0.0000000
240.6627027,89646.1934827,43168.4079634,-7.8860372,0.2132800,8.0877170,0.0000000
241.5487216,89646.2482871,43167.5236411,-7.7102774,0.1918076,8.1020685,0.0000000
242.4628507,89646.4584966,43166.6340098,-7.5419912,0.1787410,8.1174661,0.0000000
243.3700857,89646.8093790,43165.7973754,-7.3848375,0.1600178,8.1520904,0.0000000
244.2821427,89647.2848338,43165.0190499,-7.2512621,0.1288897,8.2100747,0.0000000
245.2141522,89647.8599285,43164.2856279,-7.1479232,0.1024866,8.2519916,0.0000000
246.1276882,89648.4836938,43163.6181964,-7.0617262,0.0952013,8.2997679,0.0000000
247.0550286,89649.1722802,43162.9970612,-6.9725009,0.0978256,8.3574725,0.0000000
247.9935482,89649.9236587,43162.4347007,-6.8790300,0.0976268,8.4222716,0.0000000
248.9224124,89650.7166018,43161.9509343,-6.7900881,0.0938092,8.4846109,0.0000000
249.8505211,89651.5465653,43161.5355472,-6.7047079,0.0946725,8.5306027,0.0000000
250.7737812,89652.4051092,43161.1959716,-6.6147607,0.0987784,8.5395417,0.0000000
251.6777758,89653.2735539,43160.9449537,-6.5244074,0.0986483,8.5577118,0.0000000
252.5625529,89654.1366291,43160.7501925,-6.4379229,0.0969558,8.5835944,0.0000000
253.4290057,89654.9960530,43160.6400522,-6.3534655,0.0978824,8.6039380,0.0000000
254.2853747,89655.8512613,43160.5954801,-6.2677486,0.1033234,8.6336228,0.0000000
255.1330303,89656.6985832,43160.6192619,-6.1748237,0.1152079,8.6593025,0.0000000
255.9826950,89657.5436109,43160.7079091,-6.0712103,0.1346388,8.6769010,0.0000000
256.7945414,89658.3354436,43160.8870615,-5.9502160,0.1477251,8.6906427,0.0000000
257.6846455,89659.1709161,43161.1940971,-5.8207210,0.1292530,8.6923426,0.0000000
258.6102562,89659.9934959,43161.6185000,-5.7273151,0.1070802,8.6924969,0.0000000
259.5457715,89660.7677983,43162.1435186,-5.6368510,0.1118187,8.6900382,0.0000000
260.5222977,89661.4900142,43162.8007914,-5.5270008,0.1083102,8.6954927,0.0000000
261.4338227,89662.0883744,43163.4884272,-5.4402513,0.0781760,8.7104190,0.0000000
262.3856354,89662.6553163,43164.2529692,-5.3852079,0.0400324,8.7324370,0.0000000
263.3543632,89663.2159776,43165.0429644,-5.3647803,0.0060100,8.7630317,0.0000000
264.2823222,89663.6985251,43165.8355902,-5.3739533,-0.0189165,8.8074755,0.0000000
265.3042049,89664.3474108,43166.6250152,-5.4029264,-0.0358537,8.8766051,0.0000000
266.2914447,89664.9967181,43167.3686834,-5.4446477,-0.0610286,8.9080470,0.0000000
267.2974589,89665.6911326,43168.0965934,-5.5245072,-0.0999431,8.9148550,0.0000000
268.2569109,89666.4241730,43168.7156248,-5.6386599,-0.1270030,8.9078117,0.0000000
269.1819978,89667.1957983,43169.2258995,-5.7632460,-0.1455857,8.8840564,0.0000000
270.1101149,89668.0303914,43169.6319237,-5.9087475,-0.1701133,8.8152366,0.0000000
271.0202795,89668.9008152,43169.8979348,-6.0758215,-0.1868164,8.7044953,0.0000000
271.9077212,89669.7818742,43170.0041796,-6.2444377,-0.1806159,8.5972086,0.0000000
272.7865170,89670.6599010,43169.9674254,-6.3952966,-0.1629328,8.5149892,0.0000000
273.6748427,89671.5333646,43169.8056109,-6.5325662,-0.1490403,8.4669650,0.0000000
274.5875794,89672.4005083,43169.5207421,-6.6636785,-0.1323210,8.4542312,0.0000000
275.5420671,89673.2614344,43169.1086099,-6.7787213,-0.1084138,8.4682589,0.0000000
276.4929191,89674.0748218,43168.6161463,-6.8705439,-0.0941393,8.5058321,0.0000000
277.4807228,89674.8718454,43168.0326143,-6.9611576,-0.0916284,8.5514206,0.0000000
278.4798660,89675.6200338,43167.3704201,-7.0526436,-0.0899688,8.5923996,0.0000000
279.4777256,89676.3049006,43166.6446920,-7.1408894,-0.0853633,8.6387459,0.0000000
280.4727461,89676.9226895,43165.8646902,-7.2228175,-0.0789687,8.6916079,0.0000000
281.4691819,89677.4790493,43165.0380416,-7.2981965,-0.0764090,8.7328896,0.0000000
282.4530996,89677.9675959,43164.1839829,-7.3741758,-0.0782276,8.7518850,0.0000000
283.4458947,89678.3900638,43163.2855604,-7.4528628,-0.0782300,8.7735726,0.0000000
284.4388951,89678.7421338,43162.3570689,-7.5295641,-0.0779003,8.7970730,0.0000000
285.4327808,89679.0224017,43161.4035183,-7.6076703,-0.0804557,8.8233807,0.0000000
286.4152605,89679.2259349,43160.4423520,-7.6886409,-0.0850983,8.8493627,0.0000000
287.3749719,89679.3464887,43159.4902424,-7.7729982,-0.0890011,8.8671166,0.0000000
288.3379801,89679.3837952,43158.5279571,-7.8598749,-0.0888281,8.8949904,0.0000000
