s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
51.0104492,89619.7119816,43147.0085254,-4.0829370,-0.0021696,9.4372886,0.0000000
52.0044226,89619.1274799,43147.8124788,-4.0862604,-0.0049256,9.4906932,0.0000000
53.0045511,89618.5434424,43148.6243637,-4.0927787,-0.0073993,9.5287907,0.0000000
54.0030587,89617.9668349,43149.4395577,-4.1010461,-0.0094591,9.5675380,0.0000000
54.9989926,89617.3986900,43150.2575404,-4.1116385,-0.0136377,9.6187944,0.0000000
55.9952844,89616.8407322,43151.0829375,-4.1282184,-0.0206845,9.6670621,0.0000000
56.9894227,89616.3009798,43151.9177899,-4.1527939,-0.0287227,9.7100287,0.0000000
57.9785454,89615.7879537,43152.7634658,-4.1851460,-0.0371522,9.7607012,0.0000000
58.9657484,89615.3068190,43153.6254862,-4.2262095,-0.0460063,9.7984433,0.0000000
59.9514340,89614.8667023,43154.5074576,-4.2759057,-0.0537048,9.8275353,0.0000000
60.9311293,89614.4770629,43155.4063368,-4.3317254,-0.0610113,9.8536147,0.0000000
61.8983613,89614.1455793,43156.3149931,-4.3945447,-0.0710239,9.8612057,0.0000000
62.8550242,89613.8804866,43157.2341938,-4.4679674,-0.0809637,9.8471107,0.0000000
63.7907441,89613.6686775,43158.1456260,-4.5482411,-0.0901565,9.8218256,0.0000000
64.7248890,89613.5395513,43159.0708034,-4.6377782,-0.1043944,9.7883008,0.0000000
65.6584657,89613.4946998,43160.0033020,-4.7443130,-0.1205658,9.7335695,0.0000000
66.5942211,89613.5449647,43160.9377064,-4.8631341,-0.1371411,9.7130495,0.0000000
67.4981272,89613.6978011,43161.8285977,-4.9948028,-0.1600732,9.6591731,0.0000000
68.4122458,89613.9773702,43162.6989160,-5.1511056,-0.1784697,9.5619128,0.0000000
69.3333956,89614.4035386,43163.5155539,-5.3112163,-0.1799242,9.4525925,0.0000000
70.2450299,89614.9584376,43164.2388548,-5.4634725,-0.1875716,9.3839735,0.0000000
71.1633070,89615.6384962,43164.8559069,-5.6329257,-0.2144604,9.2778870,0.0000000
72.0150772,89616.3688045,43165.2942699,-5.8299807,-0.2301455,9.1197537,0.0000000
72.9304195,89617.2394602,43165.5767768,-6.0233815,-0.2146207,8.9320051,0.0000000
73.7711862,89618.0730948,43165.6860565,-6.1938869,-0.1929505,8.8018570,0.0000000
74.6548344,89618.9562530,43165.6566330,-6.3513741,-0.1840247,8.6671825,0.0000000
75.5274328,89619.8132839,43165.4925417,-6.5080562,-0.1709547,8.5732882,0.0000000
76.4240155,89620.6610107,43165.2006172,-6.6513648,-0.1448277,8.4673357,0.0000000
77.3167486,89621.4645730,43164.8116957,-6.7682031,-0.1231700,8.3930666,0.0000000
78.2459764,89622.2563856,43164.3253861,-6.8761737,-0.1124876,8.3762002,0.0000000
79.1958888,89623.0050569,43163.7407280,-6.9804354,-0.1041938,8.3850324,0.0000000
80.1602868,89623.7136575,43163.0865503,-7.0760289,-0.0915194,8.4159014,0.0000000
81.1260730,89624.3613930,43162.3701832,-7.1571955,-0.0777482,8.4691962,0.0000000
82.0912003,89624.9534588,43161.6079964,-7.2261893,-0.0634576,8.5126132,0.0000000
83.0630315,89625.4987650,43160.8035729,-7.2800144,-0.0470075,8.5647278,0.0000000
84.0357303,89626.0092310,43159.9755830,-7.3176074,-0.0342356,8.6257087,0.0000000
85.0122793,89626.4947171,43159.1282629,-7.3467213,-0.0263238,8.6911996,0.0000000
85.9819640,89626.9547784,43158.2746635,-7.3688894,-0.0198825,8.7244933,0.0000000
86.9563568,89627.4011087,43157.4085050,-7.3853479,-0.0150983,8.8007941,0.0000000
87.9307241,89627.8349481,43156.5360516,-7.3983130,-0.0116692,8.8445078,0.0000000
88.9094115,89628.2605161,43155.6547339,-7.4081244,-0.0086825,8.8791037,0.0000000
89.8927086,89628.6809774,43154.7658663,-7.4153356,-0.0066682,8.9392204,0.0000000
90.8837418,89629.0989927,43153.8673064,-7.4212794,-0.0055169,9.0101982,0.0000000
91.8840139,89629.5159335,43152.9580734,-7.4263125,-0.0045722,9.0801850,0.0000000
92.8872230,89629.9299242,43152.0442680,-7.4304370,-0.0032282,9.1266079,0.0000000
93.8865030,89630.3389572,43151.1325375,-7.4327839,-0.0006310,9.1870648,0.0000000
94.8861990,89630.7472127,43150.2200028,-7.4316969,0.0029072,9.2537976,0.0000000
95.8906992,89631.1603811,43149.3044088,-7.4269398,0.0062646,9.3165362,0.0000000
96.8984261,89631.5806515,43148.3885014,-7.4190812,0.0093677,9.3879421,0.0000000
97.9089043,89632.0107056,43147.4741056,-7.4080250,0.0119423,9.4500715,0.0000000
98.9212445,89632.4531429,43146.5635662,-7.3949202,0.0142319,9.5083375,0.0000000
99.9330113,89632.9075996,43145.6596077,-7.3792190,0.0187833,9.5509739,0.0000000
100.9476325,89633.3795724,43144.7614441,-7.3568370,0.0265001,9.6038738,0.0000000
101.9686249,89633.8788186,43143.8708382,-7.3252143,0.0353712,9.6433913,0.0000000
102.9946391,89634.4131591,43142.9949470,-7.2843772,0.0439441,9.6825499,0.0000000
104.0232288,89634.9890519,43142.1426887,-7.2349081,0.0537514,9.7258907,0.0000000
105.0478197,89635.6094012,43141.3272420,-7.1740264,0.0631903,9.7609925,0.0000000
106.0614400,89636.2800381,43140.5671945,-7.1062513,0.0718596,9.7742194,0.0000000
107.0657073,89636.9993114,43139.8663388,-7.0294029,0.0836139,9.7805183,0.0000000
108.0453594,89637.7645343,43139.2546589,-6.9412350,0.0974895,9.7738766,0.0000000
108.9554171,89638.4044693,43138.6075979,-6.8414901,0.1138577,9.7474733,0.0000000
109.8851085,89639.1854439,43138.1032122,-6.7273213,0.1309410,9.6475395,0.0000000
110.8072168,89640.0058852,43137.6823086,-6.6017548,0.1496926,9.5091274,0.0000000
111.7023075,89640.8441101,43137.3683558,-6.4637160,0.1784237,9.3854683,0.0000000
112.6858091,89641.8068261,43137.1672259,-6.2982477,0.2115548,9.2707678,0.0000000
113.5174780,89642.6384380,43137.1574857,-6.1112498,0.2247950,9.1434620,0.0000000
114.5661786,89643.6641673,43137.3757797,-5.9294894,0.2187687,8.9766744,0.0000000
115.3770398,89644.4092908,43137.6956029,-5.7532446,0.2153296,8.9273082,0.0000000
116.3931744,89645.2366088,43138.2855813,-5.5731269,0.2129896,8.8137402,0.0000000
117.2319058,89645.7984517,43138.9083196,-5.3973543,0.2002405,8.7694836,0.0000000
118.2365882,89646.3226159,43139.7654301,-5.2356355,0.1818790,8.7143033,0.0000000
119.2134082,89646.6605564,43140.6819309,-5.0885456,0.1684485,8.6372693,0.0000000
120.1834051,89646.8259681,43141.6377201,-4.9490362,0.1581704,8.5896136,0.0000000
121.0170766,89646.8922139,43142.4687553,-4.8155974,0.1431994,8.5555086,0.0000000
121.9104190,89646.8455399,43143.3608776,-4.6978007,0.1293143,8.5122761,0.0000000
122.7933758,89646.7264299,43144.2357636,-4.5864395,0.1202556,8.4848641,0.0000000
123.6875796,89646.4254178,43145.0777804,-4.4787406,0.1106123,8.4573024,0.0000000
124.6326769,89646.1838614,43145.9914868,-4.3800427,0.0959946,8.4559482,0.0000000
125.5883276,89645.8432374,43146.8843717,-4.2971662,0.0771595,8.4713451,0.0000000
126.5646614,89645.4245406,43147.7663699,-4.2313556,0.0602560,8.5186954,0.0000000
127.5543326,89644.9432688,43148.6311395,-4.1789268,0.0458640,8.5724203,0.0000000
128.5582184,89644.4148066,43149.4846700,-4.1401347,0.0329324,8.6193641,0.0000000
129.5676636,89643.8546868,43150.3244590,-4.1126858,0.0212339,8.6981295,0.0000000
130.5776079,89643.2757338,43151.1519859,-4.0972584,0.0093835,8.7624593,0.0000000
131.5921174,89642.6866179,43151.9779230,-4.0937421,0.0003513,8.8020884,0.0000000
132.5983570,89642.1038747,43152.7982452,-4.0964972,-0.0035111,8.8720379,0.0000000
133.6013094,89641.5259358,43153.6179403,-4.1007915,-0.0047205,8.9483756,0.0000000
134.6020043,89640.9534228,43154.4386833,-4.1059534,-0.0045878,8.9749299,0.0000000
135.6045398,89640.3842222,43155.2639640,-4.1099798,-0.0025096,8.9735118,0.0000000
136.6084470,89639.8165179,43156.0919383,-4.1109847,0.0007587,8.9436525,0.0000000
137.6079018,89639.2507209,43156.9158216,-4.1084755,0.0039419,8.9207512,0.0000000
138.6048614,89638.6828292,43157.7352284,-4.1031222,0.0062482,8.9177517,0.0000000
139.6038614,89638.1084956,43158.5526278,-4.0960007,0.0074411,8.9290661,0.0000000
140.6066467,89637.5255982,43159.3685990,-4.0882243,0.0075450,8.9519835,0.0000000
141.6087238,89636.9368279,43160.1794677,-4.0808736,0.0067062,8.9650191,0.0000000
142.6090224,89636.3434757,43160.9847816,-4.0747937,0.0051467,8.9826068,0.0000000
143.6196831,89635.7397350,43161.7952952,-4.0705432,0.0031853,8.9961495,0.0000000
144.6388506,89635.1282461,43162.6106379,-4.0683455,0.0011513,9.0141618,0.0000000
145.6552913,89634.5174766,43163.4231109,-4.0681942,-0.0009383,9.0288952,0.0000000
146.6648058,89633.9116041,43164.2305995,-4.0702316,-0.0030836,9.0547227,0.0000000
147.6674214,89633.3125470,43165.0345701,-4.0743843,-0.0044204,9.0733192,0.0000000
148.6590593,89632.7242816,43165.8328743,-4.0790414,-0.0039409,9.0989029,0.0000000
149.6314348,89632.1513161,43166.6185107,-4.0821536,-0.0012212,9.1425024,0.0000000
150.5892892,89631.5894673,43167.3942755,-4.0814549,0.0040084,9.1985304,0.0000000
151.5432493,89631.0291382,43168.1663319,-4.0745165,0.0118923,9.2417735,0.0000000
152.4840955,89630.4711786,43168.9238758,-4.0590043,0.0216622,9.2801397,0.0000000
153.4254605,89629.9008371,43169.6727941,-4.0336766,0.0312088,9.3057454,0.0000000
154.3698613,89629.3097284,43170.4093288,-4.0000181,0.0371993,9.3308134,0.0000000
155.3321053,89628.6822552,43171.1388429,-3.9625246,0.0370227,9.3488059,0.0000000
156.2833322,89628.0372550,43171.8379905,-3.9288668,0.0328963,9.3579393,0.0000000
157.2332217,89627.3737826,43172.5177658,-3.8997976,0.0272421,9.3702719,0.0000000
158.2434123,89626.6476977,43173.2201088,-3.8769336,0.0182903,9.3808441,0.0000000
159.1806477,89625.9667146,43173.8640594,-3.8647979,0.0044369,9.4015915,0.0000000
160.1680295,89625.2388913,43174.5312895,-3.8683970,-0.0125280,9.4439984,0.0000000
161.0205171,89624.4141006,43174.7468250,-3.8879712,-0.0300527,9.4828244,0.0000000
161.9776747,89623.6846223,43175.3665119,-3.9240363,-0.0492477,9.5219284,0.0000000
162.8953163,89623.0296691,43176.0092424,-3.9794150,-0.0669718,9.5576216,0.0000000
163.9934510,89622.2942488,43176.8247526,-4.0483202,-0.0825750,9.5739385,0.0000000
164.9130491,89621.7619762,43177.5746503,-4.1293384,-0.1050893,9.5794785,0.0000000
165.8047736,89621.3315103,43178.3555931,-4.2330573,-0.1362731,9.5764235,0.0000000
166.6850592,89621.0167510,43179.1776815,-4.3636904,-0.1631768,9.5685158,0.0000000
167.5527060,89620.8357552,43180.0262399,-4.5062223,-0.1746482,9.5472402,0.0000000
168.3605988,89620.7809696,43180.8322731,-4.6472161,-0.1761112,9.5223121,0.0000000
169.1818136,89620.8330431,43181.6518352,-4.7896263,-0.1767062,9.4736468,0.0000000
170.0051211,89620.9924378,43182.4595656,-4.9341092,-0.1725677,9.4082530,0.0000000
170.8117645,89621.2469880,43183.2249922,-5.0703837,-0.1564503,9.2983743,0.0000000
171.6492610,89621.6047508,43183.9822281,-5.1917520,-0.1390688,9.1849851,0.0000000
172.5006216,89622.0457713,43184.7104559,-5.3054586,-0.1331412,9.0719464,0.0000000
173.3656459,89622.5728322,43185.3963669,-5.4207871,-0.1314827,8.9804089,0.0000000
174.2509933,89623.1884647,43186.0326347,-5.5358405,-0.1290467,8.9306507,0.0000000
175.1538372,89623.8854564,43186.6065071,-5.6517668,-0.1295808,8.8728936,0.0000000
176.0652929,89624.6516086,43187.1002300,-5.7711110,-0.1313928,8.8280508,0.0000000
176.9882203,89625.4822595,43187.5024913,-5.8929340,-0.1312618,8.7742398,0.0000000
177.9202030,89626.3643105,43187.8034529,-6.0147135,-0.1297982,8.7311390,0.0000000
178.8667642,89627.2906348,43187.9981353,-6.1368938,-0.1284310,8.6897730,0.0000000
179.7992943,89628.2196915,43188.0785482,-6.2561983,-0.1316566,8.6561584,0.0000000
180.7046868,89629.1246606,43188.0508662,-6.3789163,-0.1363518,8.6312619,0.0000000
181.6472449,89630.0546707,43187.8975791,-6.5082409,-0.1210535,8.6200723,0.0000000
182.5811656,89630.9507817,43187.6345333,-6.6063589,-0.0892146,8.6110255,0.0000000
183.5248956,89631.8342200,43187.3026253,-6.6756151,-0.0706485,8.6097930,0.0000000
184.5056981,89632.7287961,43186.9004970,-6.7420458,-0.0646079,8.5974720,0.0000000
185.5310233,89633.6343103,43186.4195231,-6.8045710,-0.0524769,8.5699549,0.0000000
186.5336602,89634.4964062,43185.9075940,-6.8483606,-0.0323850,8.5681887,0.0000000
187.5181410,89635.2779047,43185.3088765,-6.8692799,-0.0081094,8.5848159,0.0000000
188.5157005,89636.0852784,43184.7229818,-6.8648037,0.0140247,8.6004948,0.0000000
189.4962351,89636.8835146,43184.1535374,-6.8406649,0.0317528,8.6198192,0.0000000
190.4829521,89637.6843171,43183.5770602,-6.8014535,0.0488627,8.6253103,0.0000000
191.4315427,89638.4695858,43183.0449162,-6.7473018,0.0708539,8.6087342,0.0000000
192.3849223,89639.2906896,43182.5604360,-6.6685444,0.0969441,8.5825354,0.0000000
193.3685856,89640.1827154,43182.1458475,-6.5693724,0.1163994,8.5551644,0.0000000
194.2648822,89641.0407899,43181.8868964,-6.4605863,0.1291014,8.5367455,0.0000000
195.3588807,89642.1223521,43181.7224094,-6.3422901,0.1374812,8.5245753,0.0000000
196.3551987,89643.1179673,43181.7598230,-6.2168967,0.1342158,8.5199602,0.0000000
197.2963620,89644.0407809,43181.9447649,-6.1045896,0.1210372,8.5216886,0.0000000
198.2281169,89644.9239700,43182.2416559,-6.0033798,0.1070837,8.5260301,0.0000000
199.1487251,89645.7619966,43182.6227473,-5.9117000,0.0904647,8.5338761,0.0000000
200.0937717,89646.5868581,43183.0839596,-5.8381800,0.0676779,8.5658645,0.0000000
201.0116350,89647.3689000,43183.5644629,-5.7869208,0.0431057,8.6237307,0.0000000
201.9453148,89648.1539741,43184.0698505,-5.7570064,0.0206174,8.6808359,0.0000000
202.9451507,89648.9941598,43184.6118466,-5.7474016,-0.0012119,8.7354696,0.0000000
203.9546059,89649.8508653,43185.1457524,-5.7598228,-0.0219176,8.7907502,0.0000000
204.9774877,89650.7365804,43185.6574124,-5.7922229,-0.0395334,8.8567990,0.0000000
206.0118979,89651.6559172,43186.1315690,-5.8413685,-0.0541857,8.9148707,0.0000000
207.0594341,89652.6142204,43186.5546376,-5.9052843,-0.0675245,8.9520846,0.0000000
208.1220301,89653.6149286,43186.9119794,-5.9841490,-0.0818970,9.0272485,0.0000000
209.1703048,89654.6289496,43187.1777642,-6.0780233,-0.1004454,9.0733597,0.0000000
210.2005737,89655.6464399,43187.3395279,-6.1929350,-0.1247788,9.0958862,0.0000000
211.1924811,89656.6378447,43187.3710995,-6.3298021,-0.1478042,9.0995463,0.0000000
212.1994698,89657.6379789,43187.2538067,-6.4891258,-0.1537364,9.0694206,0.0000000
213.1522568,89658.5556018,43186.9973471,-6.6317246,-0.1465038,8.9980943,0.0000000
214.0558429,89659.3914672,43186.6541317,-6.7621478,-0.1723230,8.9493735,0.0000000
214.9730696,89660.1886814,43186.2005303,-6.9426991,-0.2150719,8.7867640,0.0000000
215.8593080,89660.8489452,43185.6093702,-7.1414162,-0.2127387,8.6596855,0.0000000
216.7744642,89661.4145181,43184.8898994,-7.3185885,-0.1984569,8.5578924,0.0000000
217.6799107,89661.8462719,43184.0940213,-7.4955804,-0.2040224,8.4458267,0.0000000
218.5955666,89662.1315994,43183.2239558,-7.6801157,-0.2184786,8.3565164,0.0000000
219.4853041,89662.2390848,43182.3407346,-7.8683111,-0.2269963,8.2368676,0.0000000
220.3267557,89662.1586874,43181.5031326,-8.0599170,-0.2028079,8.1614587,0.0000000
221.2097445,89661.9048264,43180.6574235,-8.2102594,-0.1617043,8.0931000,0.0000000
222.1821932,89661.4908215,43179.7775052,-8.3313253,-0.1534196,8.0235335,0.0000000
223.0825643,89660.9897060,43179.0294735,-8.4743196,-0.1572755,7.9693273,0.0000000
223.9673265,89660.3890011,43178.3798907,-8.6069830,-0.1404200,7.9490377,0.0000000
224.8571761,89659.7138447,43177.8002390,-8.7194236,-0.1189594,7.9376944,0.0000000
225.7468594,89658.9904083,43177.2823816,-8.8188240,-0.1039061,7.9411582,0.0000000
226.6594609,89658.2083865,43176.8119741,-8.9083797,-0.0887119,7.9514630,0.0000000
227.5802783,89657.3881896,43176.3934267,-8.9823418,-0.0695296,7.9785991,0.0000000
228.5107742,89656.5386895,43176.0137266,-9.0374454,-0.0500199,7.9878316,0.0000000
229.4838241,89655.6351754,43175.6524948,-9.0764027,-0.0283899,7.9958875,0.0000000
230.4729596,89654.7039181,43175.3191048,-9.0919618,-0.0006585,8.0218460,0.0000000
231.4749109,89653.7575961,43174.9898920,-9.0771253,0.0235527,8.0495727,0.0000000
232.5184621,89652.7791367,43174.6271025,-9.0442928,0.0350459,8.0744081,0.0000000
233.5627662,89651.8092149,43174.2400330,-9.0053913,0.0410728,8.0897408,0.0000000
234.6025649,89650.8613081,43173.8126526,-8.9588422,0.0505096,8.1009444,0.0000000
235.6220043,89649.9543696,43173.3471214,-8.9010853,0.0665932,8.1044681,0.0000000
236.6231840,89649.0655915,43172.8862156,-8.8245927,0.0902259,8.1061574,0.0000000
237.5447162,89648.3247577,43172.3381400,-8.7241871,0.1191313,8.0951686,0.0000000
238.5174647,89647.6096790,43171.6786689,-8.5937264,0.1488007,8.0866769,0.0000000
239.4708852,89647.0012841,43170.9445938,-8.4415739,0.1719976,8.0793020,0.0000000
240.3453681,89646.5556524,43170.1921758,-8.2827878,0.1983428,8.0750604,0.0000000
241.2730975,89646.2190223,43169.3276748,-8.0883512,0.2228484,8.0786847,0.0000000
242.1950747,89646.0889767,43168.4149152,-7.8860372,0.2132800,8.0877170,0.0000000
243.1203059,89646.1466789,43167.4914851,-7.7102774,0.1918076,8.1020685,0.0000000
244.0466889,89646.3684588,43166.5920412,-7.5419912,0.1787410,8.1174661,0.0000000
244.9648474,89646.7380478,43165.7515540,-7.3848375,0.1600178,8.1520904,0.0000000
245.8907587,89647.2380141,43164.9722302,-7.2512621,0.1288897,8.2100747,0.0000000
246.8348712,89647.8383468,43164.2435678,-7.1479232,0.1024866,8.2519916,0.0000000
247.7488445,89648.4756501,43163.5884405,-7.0617262,0.0952013,8.2997679,0.0000000
248.6706493,89649.1675374,43162.9793296,-6.9725009,0.0978256,8.3574725,0.0000000
249.6052792,89649.9202090,43162.4252371,-6.8790300,0.0976268,8.4222716,0.0000000
250.5321887,89650.7193365,43161.9556027,-6.7900881,0.0938092,8.4846109,0.0000000
251.4594881,89651.5478030,43161.5390364,-6.7047079,0.0946725,8.5306027,0.0000000
252.3829779,89652.4069490,43161.2003603,-6.6147607,0.0987784,8.5395417,0.0000000
253.2889032,89653.2783873,43160.9527802,-6.5244074,0.0986483,8.5577118,0.0000000
254.1689091,89654.1304417,43160.7327491,-6.4379229,0.0969558,8.5835944,0.0000000
255.0277339,89654.9803298,43160.6091761,-6.3534655,0.0978824,8.6039380,0.0000000
255.8752622,89655.8252175,43160.5423255,-6.2677486,0.1033234,8.6336228,0.0000000
256.7070463,89656.6569853,43160.5371133,-6.1748237,0.1152079,8.6593025,0.0000000
257.5662178,89657.5150588,43160.5805360,-6.0712103,0.1346388,8.6769010,0.0000000
258.3660784,89658.3023983,43160.7215095,-5.9502160,0.1477251,8.6906427,0.0000000
259.2808754,89659.1754376,43160.9947418,-5.8207210,0.1292530,8.6923426,0.0000000
260.2914700,89660.0895181,43161.4257386,-5.7273151,0.1070802,8.6924969,0.0000000
261.2958091,89660.9183249,43161.9929920,-5.6368510,0.1118187,8.6900382,0.0000000
262.3357338,89661.6640954,43162.7177468,-5.5270008,0.1083102,8.6954927,0.0000000
263.2672726,89662.2435628,43163.4471178,-5.4402513,0.0781760,8.7104190,0.0000000
264.2347707,89662.7789656,43164.2529692,-5.3852079,0.0400324,8.7324370,0.0000000
265.1920392,89663.3048722,43165.0528350,-5.3647803,0.0060100,8.7630317,0.0000000
266.0417463,89663.6354723,43165.8355902,-5.3739533,-0.0189165,8.8074755,0.0000000
267.0746349,89664.3010651,43166.6254289,-5.4029264,-0.0358537,8.8766051,0.0000000
268.0735457,89664.9593411,43167.3767580,-5.4446477,-0.0610286,8.9080470,0.0000000
269.0949102,89665.6622924,43168.1177337,-5.5245072,-0.0999431,8.9148550,0.0000000
270.0597824,89666.3991377,43168.7406601,-5.6386599,-0.1270030,8.9078117,0.0000000
270.9956254,89667.1800331,43169.2564164,-5.7632460,-0.1455857,8.8840564,0.0000000
271.9286272,89668.0205224,43169.6614722,-5.9087475,-0.1701133,8.8152366,0.0000000
272.8416290,89668.8952158,43169.9231657,-6.0758215,-0.1868164,8.7044953,0.0000000
273.7339596,89669.7818742,43170.0236195,-6.2444377,-0.1806159,8.5972086,0.0000000
274.6151012,89670.6619589,43169.9804752,-6.3952966,-0.1629328,8.5149892,0.0000000
275.5063731,89671.5372954,43169.8126907,-6.5325662,-0.1490403,8.4669650,0.0000000
276.4192418,89672.4033736,43169.5241810,-6.6636785,-0.1323210,8.4542312,0.0000000
277.3736491,89673.2632078,43169.1099608,-6.7787213,-0.1084138,8.4682589,0.0000000
278.3242057,89674.0757098,43168.6166066,-6.8705439,-0.0941393,8.5058321,0.0000000
279.3114376,89674.8715156,43168.0323807,-6.9611576,-0.0916284,8.5514206,0.0000000
280.3106365,89675.6199121,43167.3703375,-7.0526436,-0.0899688,8.5923996,0.0000000
281.3085117,89676.3048550,43166.6446599,-7.1408894,-0.0853633,8.6387459,0.0000000
282.3035307,89676.9226480,43165.8646633,-7.2228175,-0.0789687,8.6916079,0.0000000
283.2999623,89677.4789393,43165.0379736,-7.2981965,-0.0764090,8.7328896,0.0000000
284.2839117,89677.9672812,43164.1837613,-7.3741758,-0.0782276,8.7518850,0.0000000
285.2767599,89678.3891796,43163.2850126,-7.4528628,-0.0782300,8.7735726,0.0000000
286.2702473,89678.7400984,43162.3555647,-7.5295641,-0.0779003,8.7970730,0.0000000
287.2657105,89679.0183122,43161.3997697,-7.6076703,-0.0804557,8.8233807,0.0000000
288.2404941,89679.2344546,43160.4492512,-7.6886409,-0.0850983,8.8493627,0.0000000
289.1968093,89679.3624398,43159.5015390,-7.7729982,-0.0890011,8.8671166,0.0000000
290.1575998,89679.4119441,43158.5420246,-7.8598749,-0.0888281,8.8949904,0.0000000
