s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
31.8879193, 89630.8648739, 43130.6016088, -4.0313872, -0.0217917, 10.0000000, 0.0000000
32.8507388, 89630.2329099, 43131.3279992, -4.0508979, -0.0192214, 10.0000000, 0.0000000
33.8354052, 89629.6119832, 43132.0922099, -4.0680511, -0.0160693, 10.0000000, 0.0000000
34.8100139, 89629.0225867, 43132.8684018, -4.0817517, -0.0118727, 10.0000000, 0.0000000
35.7789028, 89628.4572188, 43133.6552339, -4.0907883, -0.0070013, 10.0000000, 0.0000000
36.7497422, 89627.9058111, 43134.4542824, -4.0951288, -0.0027812, 10.0000000, 0.0000000
37.7303721, 89627.3592957, 43135.2685035, -4.0960884, 0.0000670, 10.0000000, 0.0000000
38.7173398, 89626.8163119, 43136.0926843, -4.0949842, 0.0017204, 10.0000000, 0.0000000
39.7010266, 89626.2787576, 43136.9165017, -4.0927346, 0.0024457, 10.0000000, 0.0000000
40.6926706, 89625.7378475, 43137.7476298, -4.0901806, 0.0026065, 10.0000000, 0.0000000
41.6917123, 89625.1915510, 43138.5840774, -4.0875559, 0.0024576, 10.0000000, 0.0000000
42.6943047, 89624.6397769, 43139.4211777, -4.0852526, 0.0019858, 10.0000000, 0.0000000
43.6995495, 89624.0823761, 43140.2577310, -4.0835489, 0.0015021, 10.0000000, -0.5736024
44.7047488, 89623.5203672, 43141.0911406, -4.0822128, 0.0011280, 9.9421743, -0.9000000
45.7130119, 89622.9514953, 43141.9235943, -4.0812636, 0.0005858, 9.8504800, -0.9000000
46.7201398, 89622.3789275, 43142.7521309, -4.0810232, -0.0000242, 9.7580288, -0.9000000
47.7238926, 89621.8053644, 43143.5758694, -4.0813103, -0.0002929, 9.6650076, -0.9000000
48.7298514, 89621.2286667, 43144.4001100, -4.0816147, -0.0002183, 9.5708749, -0.9000000
49.7330181, 89620.6521809, 43145.2210897, -4.0817509, -0.0001663, 9.4760723, -0.9000000
50.7312093, 89620.0775421, 43146.0372857, -4.0819481, -0.0005940, 9.3807890, -0.9000000
51.7308987, 89619.5017598, 43146.8545089, -4.0829370, -0.0021696, 9.2843826, -0.9000000
52.7269567, 89618.9293678, 43147.6696768, -4.0862604, -0.0049256, 9.1873204, -0.9000000
53.7251035, 89618.3598169, 43148.4893774, -4.0927787, -0.0073993, 9.0890149, -0.9000000
54.7205720, 89617.7983387, 43149.3113869, -4.1010461, -0.0094591, 8.9899026, -0.9000000
55.7164457, 89617.2436611, 43150.1384887, -4.1116385, -0.0136377, 8.8896443, -0.9000000
56.7172785, 89616.6949236, 43150.9754793, -4.1282184, -0.0206845, 8.7877345, -0.9000000
57.7090273, 89616.1633487, 43151.8127331, -4.1527939, -0.0287227, 8.6855702, -0.9000000
58.7022308, 89615.6495657, 43152.6627214, -4.1851460, -0.0371522, 8.5820372, -0.9000000
59.6991457, 89615.1594538, 43153.5308399, -4.2262095, -0.0460063, 8.4768459, -0.9000000
60.6920378, 89614.7051646, 43154.4137079, -4.2759057, -0.0537048, 8.3707652, -0.9000000
61.6811229, 89614.2938539, 43155.3132150, -4.3317254, -0.0610113, 8.2637375, -0.9000000
62.6614668, 89613.9340259, 43156.2251348, -4.3945447, -0.0710239, 8.1562699, -0.9000000
63.6357635, 89613.6340674, 43157.1521078, -4.4679674, -0.0809637, 8.0480435, -0.9000000
64.6042458, 89613.4073469, 43158.0936788, -4.5482411, -0.0901565, 7.9390009, -0.9000000
65.5678186, 89613.2629484, 43159.0463706, -4.6377782, -0.1043944, 7.8290041, -0.9000000
66.5479342, 89613.2164304, 43160.0253816, -4.7443130, -0.1205658, 7.7155101, -0.9000000
67.5253121, 89613.2814802, 43161.0005924, -4.8631341, -0.1371411, 7.6006458, -0.9000000
68.4546926, 89613.4558645, 43161.9134660, -4.9948028, -0.1600732, 7.4897885, -0.9000000
69.4019910, 89613.7741143, 43162.8057055, -5.1511056, -0.1784697, 7.3750793, -0.9000000
70.3232084, 89614.2401432, 43163.6003492, -5.3112163, -0.1799242, 7.2617906, -0.9000000
71.2266885, 89614.8136623, 43164.2984553, -5.4634725, -0.1875716, 7.1489397, -0.9000000
72.1409799, 89615.4891166, 43164.9146454, -5.6329257, -0.2144604, 7.0328952, -0.9000000
73.0664041, 89616.2814647, 43165.3927610, -5.8299807, -0.2301455, 6.9134543, 0.6000000
73.9787211, 89617.1455172, 43165.6855672, -6.0233815, -0.2146207, 6.9921836, 0.6000000
74.9003524, 89618.0563102, 43165.8264945, -6.1938869, -0.1929505, 7.0708266, 0.6000000
75.7984940, 89618.9544271, 43165.8331535, -6.3513741, -0.1840247, 7.1466327, 0.6000000
76.7061540, 89619.8513818, 43165.6941604, -6.5080562, -0.1709547, 7.2224339, 0.6000000
77.6651874, 89620.7640570, 43165.3995948, -6.6513648, -0.1448277, 7.3016704, 0.6000000
78.5890531, 89621.6037770, 43165.0143702, -6.7682031, -0.1231700, 7.3771966, 0.6000000
79.5647734, 89622.4479024, 43164.5250007, -6.8761737, -0.1124876, 7.4561313, 0.6000000
80.5556034, 89623.2539919, 43163.9488377, -6.9804354, -0.1041938, 7.5354423, 0.6000000
81.5483139, 89624.0001889, 43163.2941131, -7.0760289, -0.0915194, 7.6140753, 0.6000000
82.5268375, 89624.6735489, 43162.5841168, -7.1571955, -0.0777482, 7.6907978, 0.6000000
83.4969333, 89625.2840465, 43161.8302081, -7.2261893, -0.0634576, 7.7661114, 0.6000000
84.4802959, 89625.8506294, 43161.0264756, -7.2800144, -0.0470075, 7.8417167, 0.6000000
85.4645840, 89626.3769731, 43160.1947393, -7.3176074, -0.0342356, 7.9166702, 0.6000000
86.4502634, 89626.8719168, 43159.3423340, -7.3467213, -0.0263238, 7.9910251, 0.6000000
87.4329023, 89627.3402748, 43158.4784937, -7.3688894, -0.0198825, 8.0644683, 0.6000000
88.4182584, 89627.7906144, 43157.6020687, -7.3853479, -0.0150983, 8.1374490, 0.6000000
89.4037843, 89628.2253234, 43156.7175975, -7.3983130, -0.0116692, 8.2097934, 0.6000000
90.3913562, 89628.6482012, 43155.8251444, -7.4081244, -0.0086825, 8.2816540, 0.6000000
91.3816304, 89629.0624635, 43154.9256835, -7.4153356, -0.0066682, 8.3530906, 0.6000000
92.3764221, 89629.4706566, 43154.0184961, -7.4212794, -0.0055169, 8.4242431, 0.6000000
93.3759936, 89629.8743709, 43153.1040794, -7.4263125, -0.0045722, 8.4951373, 0.6000000
94.3771545, 89630.2737831, 43152.1860419, -7.4304370, -0.0032282, 8.5655561, 0.6000000
95.3762916, 89630.6689716, 43151.2683812, -7.4327839, -0.0006310, 8.6352600, 0.6000000
96.3757215, 89631.0633319, 43150.3500457, -7.4316969, 0.0029072, 8.7044260, 0.6000000
97.3777308, 89631.4610247, 43149.4303376, -7.4269398, 0.0062646, 8.7732231, 0.6000000
98.3812690, 89631.8642276, 43148.5113618, -7.4190812, 0.0093677, 8.8415886, -0.5101516
99.3862903, 89632.2755560, 43147.5943686, -7.4080250, 0.0119423, 8.7834084, -0.9000000
100.3922666, 89632.6976517, 43146.6812292, -7.3949202, 0.0142319, 8.6797180, -0.9000000
101.3980745, 89633.1317022, 43145.7738981, -7.3792190, 0.0187833, 8.5747916, -0.9000000
102.4061465, 89633.5821947, 43144.8720857, -7.3568370, 0.0265001, 8.4683246, -0.9000000
103.4176732, 89634.0548309, 43143.9777695, -7.3252143, 0.0353712, 8.3601300, -0.9000000
104.4304395, 89634.5534757, 43143.0962658, -7.2843772, 0.0439441, 8.2503814, -0.9000000
105.4426106, 89635.0818022, 43142.2329226, -7.2349081, 0.0537514, 8.1392190, -0.9000000
106.4520076, 89635.6461520, 43141.3960286, -7.1740264, 0.0631903, 8.0268282, -0.9000000
107.4567505, 89636.2570716, 43140.5983535, -7.1062513, 0.0718596, 7.9133706, -0.9000000
108.4543840, 89636.9160895, 43139.8493755, -7.0294029, 0.0836139, 7.7990829, -0.9000000
109.4387819, 89637.6251790, 43139.1665641, -6.9412350, 0.0974895, 7.6846456, -0.9000000
110.4120233, 89638.3847978, 43138.5581416, -6.8414901, 0.1138577, 7.5698047, -0.9000000
111.3817903, 89639.2025609, 43138.0368819, -6.7273213, 0.1309410, 7.4536140, -0.9000000
112.3429809, 89640.0689192, 43137.6205758, -6.6017548, 0.1496926, 7.3366354, -0.9000000
113.2549658, 89640.9349938, 43137.3348643, -6.4637160, 0.1784237, 7.2238941, -0.9000000
114.1614683, 89641.8290333, 43137.1850636, -6.2982477, 0.2115548, 7.1100592, -0.9000000
115.0611735, 89642.7282335, 43137.2152021, -6.1112498, 0.2247950, 6.9952464, 0.6000000
115.9416878, 89643.5823108, 43137.4293456, -5.9294894, 0.2187687, 7.0703670, 0.6000000
116.8363063, 89644.3936970, 43137.8061676, -5.7532446, 0.2153296, 7.1458822, 0.3192932
117.7478228, 89645.1352928, 43138.3361657, -5.5731269, 0.2129896, 7.1864953, 0.6000000
118.6589367, 89645.7632646, 43138.9963019, -5.3973543, 0.2002405, 7.2621657, 0.6000000
119.5749138, 89646.2693136, 43139.7597995, -5.2356355, 0.1818790, 7.3374535, 0.6000000
120.4860409, 89646.6490775, 43140.5880096, -5.0885456, 0.1684485, 7.4115839, 0.6000000
121.3886142, 89646.8999910, 43141.4550050, -4.9490362, 0.1581704, 7.4842945, 0.6000000
122.3289270, 89647.0226878, 43142.3872784, -4.8155974, 0.1431994, 7.5593015, 0.6000000
123.2473734, 89647.0227337, 43143.3057247, -4.6978007, 0.1293143, 7.6318526, 0.6000000
124.1867814, 89646.9172807, 43144.2391952, -4.5864395, 0.1202556, 7.7053530, 0.6000000
125.1614591, 89646.7019006, 43145.1897781, -4.4787406, 0.1106123, 7.7808790, 0.6000000
126.1304607, 89646.3887264, 43146.1067765, -4.3800427, 0.0959946, 7.8552454, 0.6000000
127.1045198, 89645.9880062, 43146.9945909, -4.2971662, 0.0771595, 7.9292970, 0.6000000
128.0913626, 89645.5190510, 43147.8628880, -4.2313556, 0.0602560, 8.0036218, 0.6000000
129.0875775, 89644.9970464, 43148.7113898, -4.1789268, 0.0458640, 8.0779589, 0.6000000
130.0914424, 89644.4372996, 43149.5447134, -4.1401347, 0.0329324, 8.1521812, 0.6000000
131.0934901, 89643.8563963, 43150.3612004, -4.1126858, 0.0212339, 8.2256012, 0.6000000
132.0958885, 89643.2638297, 43151.1696974, -4.0972584, 0.0093835, 8.2983970, 0.6000000
133.1061925, 89642.6646917, 43151.9831763, -4.0937421, 0.0003513, 8.3711264, 0.6000000
134.1076237, 89642.0743799, 43152.7921239, -4.0964972, -0.0035111, 8.4425988, 0.6000000
135.1063210, 89641.4901121, 43153.6020792, -4.1007915, -0.0047205, 8.5132786, 0.6000000
136.1080941, 89640.9092633, 43154.4182678, -4.1059534, -0.0045878, 8.5835913, 0.6000000
137.1082058, 89640.3348301, 43155.2369557, -4.1099798, -0.0025096, 8.6532175, 0.6000000
138.1083780, 89639.7646344, 43156.0586743, -4.1109847, 0.0007587, 8.7222922, 0.6000000
139.1084480, 89639.1972063, 43156.8821823, -4.1084755, 0.0039419, 8.7908170, 0.6000000
140.1058079, 89638.6325472, 43157.7043057, -4.1031222, 0.0062482, 8.8586284, 0.6000000
141.1038565, 89638.0678163, 43158.5272151, -4.0960007, 0.0074411, 8.9259708, 0.6000000
142.1044333, 89637.5014431, 43159.3520639, -4.0882243, 0.0075450, 8.9929776, 0.6000000
143.1047319, 89636.9352208, 43160.1766786, -4.0808736, 0.0067062, 9.0594705, 0.6000000
144.1032399, 89636.3704712, 43161.0001324, -4.0747937, 0.0051467, 9.1253611, 0.6000000
145.1062730, 89635.8042973, 43161.8280952, -4.0705432, 0.0031853, 9.1910747, 0.6000000
146.1156906, 89635.2367879, 43162.6628749, -4.0683455, 0.0011513, 9.2567357, 0.6000000
147.1226057, 89634.6741383, 43163.4979218, -4.0681942, -0.0009383, 9.3217731, 0.6000000
148.1235404, 89634.1194142, 43164.3310794, -4.0702316, -0.0030836, 9.3859776, 0.6000000
149.1235113, 89633.5716836, 43165.1676993, -4.0743843, -0.0044204, 9.4496847, 0.6000000
150.1155507, 89633.0357706, 43166.0025283, -4.0790414, -0.0039409, 9.5124649, 0.6000000
151.0930343, 89632.5131833, 43166.8285893, -4.0821536, -0.0012212, 9.5739212, 0.6000000
152.0685208, 89631.9921781, 43167.6532876, -4.0814549, 0.0040084, 9.6348613, -0.3713628
153.0461679, 89631.4632761, 43168.4755143, -4.0745165, 0.0118923, 9.5971052, -0.9000000
154.0151053, 89630.9232620, 43169.2800169, -4.0590043, 0.0216622, 9.5058056, -0.9000000
154.9838743, 89630.3541398, 43170.0639896, -4.0336766, 0.0312088, 9.4136367, -0.9000000
155.9510117, 89629.7436068, 43170.8140591, -4.0000181, 0.0371993, 9.3207140, -0.9000000
156.9412410, 89629.0652786, 43171.5354639, -3.9625246, 0.0370227, 9.2246028, -0.9000000
157.9146179, 89628.3497410, 43172.1953644, -3.9288668, 0.0328963, 9.1291411, -0.9000000
158.8699150, 89627.6071155, 43172.7962802, -3.8997976, 0.0272421, 9.0344719, -0.9000000
159.8379647, 89626.8179414, 43173.3569267, -3.8769336, 0.0182903, 8.9375161, -0.9000000
160.7923435, 89626.0168387, 43173.8756496, -3.8647979, 0.0044369, 8.8408886, -0.9000000
161.7424030, 89625.2097917, 43174.3769361, -3.8683970, -0.0125280, 8.7436380, -0.9000000
162.6830345, 89624.4177294, 43174.8843065, -3.8879712, -0.0300527, 8.6462748, -0.9000000
163.6311398, 89623.6397432, 43175.4261932, -3.9240363, -0.0492477, 8.5470158, -0.9000000
164.5912416, 89622.8928276, 43176.0294450, -3.9794150, -0.0669718, 8.4453120, -0.9000000
165.5623342, 89622.1963893, 43176.7061978, -4.0483202, -0.0825750, 8.3411827, -0.9000000
166.4997508, 89621.5899250, 43177.4210061, -4.1293384, -0.1050893, 8.2394162, -0.9000000
167.4152111, 89621.0777982, 43178.1798168, -4.2330573, -0.1362731, 8.1388052, -0.9000000
168.3322813, 89620.6817731, 43179.0069697, -4.3636904, -0.1631768, 8.0367546, -0.9000000
169.2243178, 89620.4386751, 43179.8652427, -4.5062223, -0.1746482, 7.9362307, -0.3017322
170.0913481, 89620.3324606, 43180.7257425, -4.6472161, -0.1761112, 7.9031979, -0.1170034
170.9901049, 89620.3550721, 43181.6242149, -4.7896263, -0.1767062, 7.8898809, 0.6000000
171.8952571, 89620.5165287, 43182.5148508, -4.9341092, -0.1725677, 7.9584172, 0.6000000
172.7847989, 89620.8020762, 43183.3573157, -5.0703837, -0.1564503, 8.0252012, 0.6000000
173.7009559, 89621.2047161, 43184.1802525, -5.1917520, -0.1390688, 8.0934073, 0.6000000
174.6233855, 89621.7016533, 43184.9573817, -5.3054586, -0.1331412, 8.1615046, 0.6000000
175.5443427, 89622.2830369, 43185.6716332, -5.4207871, -0.1314827, 8.2289311, 0.6000000
176.4814211, 89622.9547268, 43186.3250462, -5.5358405, -0.1290467, 8.2969754, 0.6000000
177.4277921, 89623.7039171, 43186.9032606, -5.6517668, -0.1295808, 8.3651327, 0.6000000
178.3731181, 89624.5133731, 43187.3915456, -5.7711110, -0.1313928, 8.4326649, 0.6000000
179.3323376, 89625.3869308, 43187.7877767, -5.8929340, -0.1312618, 8.5006412, 0.6000000
180.3046960, 89626.3142341, 43188.0803334, -6.0147135, -0.1297982, 8.5689982, 0.6000000
181.3026574, 89627.2953162, 43188.2631032, -6.1368938, -0.1284310, 8.6385927, 0.6000000
182.2711717, 89628.2615554, 43188.3294502, -6.2561983, -0.1316566, 8.7056017, 0.6000000
183.1812939, 89629.1707101, 43188.2874964, -6.3789163, -0.1363518, 8.7681040, 0.6000000
184.1615623, 89630.1330590, 43188.1009202, -6.5082409, -0.1210535, 8.8349290, 0.6000000
185.1071332, 89631.0290393, 43187.7987223, -6.6063589, -0.0892146, 8.8989131, 0.6000000
186.0433742, 89631.8975033, 43187.4489830, -6.6756151, -0.0706485, 8.9618159, 0.6000000
187.0268784, 89632.7888318, 43187.0332740, -6.7420458, -0.0646079, 9.0274221, 0.6000000
188.0752027, 89633.7011543, 43186.5168909, -6.8045710, -0.0524769, 9.0968312, 0.6000000
189.0590370, 89634.5184796, 43185.9692511, -6.8483606, -0.0323850, 9.1614922, 0.6000000
190.0684802, 89635.3303829, 43185.3694273, -6.8692799, -0.0081094, 9.2273654, 0.6000000
191.0789265, 89636.1346723, 43184.7577736, -6.8648037, 0.0140247, 9.2928363, 0.6000000
192.1142467, 89636.9674499, 43184.1426562, -6.8406649, 0.0317528, 9.3594440, 0.4067331
193.1189027, 89637.7940505, 43183.5716351, -6.8014535, 0.0488627, 9.4030019, -0.9000000
194.0561441, 89638.5887197, 43183.0747224, -6.7473018, 0.0708539, 9.3128626, -0.9000000
195.0228350, 89639.4383803, 43182.6136713, -6.6685444, 0.0969441, 9.2189678, -0.9000000
195.9574775, 89640.3002208, 43182.2520255, -6.5693724, 0.1163994, 9.1272674, -0.9000000
196.8692496, 89641.1758334, 43181.9977995, -6.4605863, 0.1291014, 9.0369143, -0.9000000
197.7886278, 89642.0830127, 43181.8485276, -6.3422901, 0.1374812, 8.9448834, 0.6000000
198.7532238, 89643.0472314, 43181.8215504, -6.2168967, 0.1342158, 9.0093537, 0.6000000
199.6654568, 89643.9542523, 43181.9189269, -6.1045896, 0.1210372, 9.0699027, -0.4443654
200.6078559, 89644.8737123, 43182.1255887, -6.0033798, 0.1070837, 9.0236132, -0.9000000
201.5745653, 89645.7882290, 43182.4389357, -5.9117000, 0.0904647, 8.9266746, -0.9000000
202.5266246, 89646.6538590, 43182.8352963, -5.8381800, 0.0676779, 8.8301649, -0.9000000
203.4925446, 89647.5000078, 43183.3011649, -5.7869208, 0.0431057, 8.7311601, -0.9000000
204.4678619, 89648.3314998, 43183.8109344, -5.7570064, 0.0206174, 8.6300397, -0.9000000
205.4719240, 89649.1743921, 43184.3565288, -5.7474016, -0.0012119, 8.5246861, -0.9000000
206.4762226, 89650.0165889, 43184.9036306, -5.7598228, -0.0219176, 8.4179888, -0.9000000
207.4770776, 89650.8670665, 43185.4312654, -5.7922229, -0.0395334, 8.3102946, -0.9000000
208.4795790, 89651.7401933, 43185.9238693, -5.8413685, -0.0541857, 8.2010057, -0.9000000
209.4977719, 89652.6555122, 43186.3698605, -5.9052843, -0.0675245, 8.0884947, -0.9000000
210.5515179, 89653.6344231, 43186.7598785, -5.9841490, -0.0818970, 7.9703829, -0.9000000
211.5848254, 89654.6230421, 43187.0604730, -6.0780233, -0.1004454, 7.8528371, -0.9000000
212.6144250, 89655.6319788, 43187.2657093, -6.1929350, -0.1247788, 7.7339363, -0.9000000
213.5955136, 89656.6100273, 43187.3428840, -6.3298021, -0.1478042, 7.6189114, -0.9000000
214.6409175, 89657.6513044, 43187.2500868, -6.4891258, -0.1537364, 7.4944035, -0.9000000
215.6067857, 89658.5835399, 43186.9974243, -6.6317246, -0.1465038, 7.3775011, -0.9000000
216.5110288, 89659.4324882, 43186.6860686, -6.7621478, -0.1723230, 7.2663529, -0.9000000
217.4300275, 89660.2527252, 43186.2716174, -6.9426991, -0.2150719, 7.1516213, 0.3117812
218.3295966, 89660.9211050, 43185.6695434, -7.1414162, -0.2127387, 7.1907318, 0.6000000
219.2820613, 89661.5046424, 43184.9167664, -7.3185885, -0.1984569, 7.2697718, -0.5551893
220.2633476, 89661.9716386, 43184.0537268, -7.4955804, -0.2040224, 7.1944411, -0.9000000
221.2271237, 89662.2716872, 43183.1378473, -7.6801157, -0.2184786, 7.0728485, -0.9000000
222.0972604, 89662.3883613, 43182.2755684, -7.8683111, -0.2269963, 6.9612456, 0.6000000
222.9948860, 89662.3119463, 43181.3812014, -8.0599170, -0.2028079, 7.0381880, 0.6000000
223.8900513, 89662.0533377, 43180.5242051, -8.2102594, -0.1617043, 7.1140909, 0.6000000
224.7527114, 89661.7304571, 43179.7242485, -8.3313253, -0.1534196, 7.1864790, 0.6000000
225.7304315, 89661.2434133, 43178.8764720, -8.4743196, -0.1572755, 7.2676506, 0.6000000
226.6484946, 89660.6613037, 43178.1665508, -8.6069830, -0.1404200, 7.3430525, 0.6000000
227.5851714, 89659.9803331, 43177.5234003, -8.7194236, -0.1189594, 7.4191935, 0.6000000
228.5465101, 89659.2148728, 43176.9418140, -8.8188240, -0.1039061, 7.4965352, 0.6000000
229.5232189, 89658.3804110, 43176.4342377, -8.9083797, -0.0887119, 7.5743046, 0.6000000
230.4949137, 89657.5049446, 43176.0126347, -8.9823418, -0.0695296, 7.6508904, 0.6000000
231.4443254, 89656.6205816, 43175.6672584, -9.0374454, -0.0500199, 7.7249866, 0.6000000
232.4075548, 89655.7045866, 43175.3693256, -9.0764027, -0.0283899, 7.7994418, 0.6000000
233.3948003, 89654.7553853, 43175.0979024, -9.0919618, -0.0006585, 7.8750230, 0.6000000
234.3913035, 89653.7982622, 43174.8205325, -9.0771253, 0.0235527, 7.9505843, 0.6000000
235.3757790, 89652.8644262, 43174.5088556, -9.0442928, 0.0350459, 8.0245350, -0.4440076
236.3877034, 89651.9182522, 43174.1500441, -9.0053913, 0.0410728, 7.9683472, -0.9000000
237.4326664, 89650.9552502, 43173.7443659, -8.9588422, 0.0505096, 7.8494346, -0.9000000
238.4528164, 89650.0308143, 43173.3129447, -8.9010853, 0.0665932, 7.7315816, -0.9000000
239.4567979, 89649.1454397, 43172.8395626, -8.8245927, 0.0902259, 7.6138156, -0.9000000
240.4319767, 89648.3269791, 43172.3093778, -8.7241871, 0.1191313, 7.4976574, -0.9000000
241.4363282, 89647.5559011, 43171.6658245, -8.5937264, 0.1488007, 7.3761123, -0.9000000
242.4125351, 89646.9076792, 43170.9359011, -8.4415739, 0.1719976, 7.2560224, -0.9000000
243.2966562, 89646.4269795, 43170.1938782, -8.2827878, 0.1983428, 7.1455191, -0.9000000
244.2397294, 89646.0571914, 43169.3263277, -8.0883512, 0.2228484, 7.0257320, 0.6000000
245.1666706, 89645.9251137, 43168.4088445, -7.8860372, 0.2132800, 7.1044521, 0.6000000
246.0762483, 89645.9792291, 43167.5008780, -7.7102774, 0.1918076, 7.1808588, 0.6000000
247.0453189, 89646.1967864, 43166.5565441, -7.5419912, 0.1787410, 7.2613785, 0.6000000
247.9913565, 89646.5643873, 43165.6848465, -7.3848375, 0.1600178, 7.3391323, 0.6000000
248.9350810, 89647.0600204, 43164.8817501, -7.2512621, 0.1288897, 7.4158838, 0.6000000
249.9134540, 89647.6583992, 43164.1076982, -7.1479232, 0.1024866, 7.4946234, 0.6000000
250.8517352, 89648.2807734, 43163.4055429, -7.0617262, 0.0952013, 7.5693671, 0.6000000
251.8125041, 89648.9663840, 43162.7324789, -6.9725009, 0.0978256, 7.6451449, 0.6000000
252.7886513, 89649.7173482, 43162.1088476, -6.8790300, 0.0976268, 7.7213740, 0.6000000
253.7382888, 89650.5016062, 43161.5733563, -6.7900881, 0.0938092, 7.7948176, 0.6000000
254.6950424, 89651.3374493, 43161.1077990, -6.7047079, 0.0946725, 7.8681183, 0.6000000
255.6598236, 89652.2208991, 43160.7200888, -6.6147607, 0.0987784, 7.9413490, 0.6000000
256.5996422, 89653.1147003, 43160.4296092, -6.5244074, 0.0986483, 8.0120413, 0.6000000
257.5360441, 89654.0283644, 43160.2245084, -6.4379229, 0.0969558, 8.0818617, 0.6000000
258.4707387, 89654.9551323, 43160.1030366, -6.3534655, 0.0978824, 8.1509583, 0.6000000
259.4150249, 89655.8987204, 43160.0667335, -6.2677486, 0.1033234, 8.2201743, 0.6000000
260.3701645, 89656.8523715, 43160.1200368, -6.1748237, 0.1152079, 8.2895979, 0.6000000
261.2837141, 89657.7547790, 43160.2622816, -6.0712103, 0.1346388, 8.3554588, 0.6000000
262.1543842, 89658.5929434, 43160.4979653, -5.9502160, 0.1477251, 8.4177489, 0.6000000
263.1069717, 89659.4537746, 43160.9058780, -5.8207210, 0.1292530, 8.4853757, 0.6000000
263.9828115, 89660.1874117, 43161.3842835, -5.7273151, 0.1070802, 8.5470819, 0.6000000
264.8798651, 89660.9132113, 43161.9114647, -5.6368510, 0.1118187, 8.6098242, 0.6000000
265.8520294, 89661.6195802, 43162.5794067, -5.5270008, 0.1083102, 8.6773078, 0.6000000
266.7540146, 89662.1792752, 43163.2867390, -5.4402513, 0.0781760, 8.7394538, -0.8160182
267.7183481, 89662.7131242, 43164.0898231, -5.3852079, 0.0400324, 8.6489436, -0.9000000
