s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
62.9398753,89614.0714109,43155.2002273,0.4294841,-0.0471927,9.5781544,0.3574383
63.9389209,89613.6787461,43156.1180456,0.3773159,-0.0575360,9.5930979,0.2123932
64.9379665,89613.3391226,43157.0592791,0.3124983,-0.0735779,9.6002824,0.0492857
65.9370122,89613.0703331,43158.0204073,0.2298217,-0.0919792,9.5982292,-0.1187130
66.9360578,89612.8909660,43158.9998925,0.1296356,-0.1086484,9.5879207,-0.2370912
67.9351034,89612.8167384,43160.0280075,0.0147789,-0.1091634,9.5735194,-0.5242365
68.9341491,89612.8605768,43161.0626403,-0.1011163,-0.1189113,9.5331396,-0.8836490
69.9331947,89613.0184072,43162.0171940,-0.2336835,-0.1637159,9.4808577,-1.1847507
70.9322404,89613.3448711,43162.9700702,-0.4361517,-0.2206576,9.4081619,-1.5289158
71.9312860,89613.8475737,43163.8077071,-0.6365321,-0.1699218,9.3183555,-1.8329685
72.9303316,89614.4672588,43164.5407562,-0.7584504,-0.1290997,9.2114642,-1.9891302
73.9293773,89615.2000258,43165.2032349,-0.9260665,-0.2078423,9.1025978,-1.9946698
74.9284229,89616.0756969,43165.7146786,-1.1656945,-0.2391493,8.9925269,-1.8038772
75.9274686,89617.0276911,43166.0111632,-1.3588019,-0.1587717,8.9024140,-1.4058419
76.9265142,89618.0268543,43166.1504053,-1.5010178,-0.1298955,8.8349612,-1.0460212
77.9255598,89618.9892106,43166.1539028,-1.6422299,-0.1762150,8.7842432,-0.6588101
78.9246055,89619.9422339,43166.0008750,-1.8161043,-0.1668419,8.7601471,-0.2904059
79.9236511,89620.9226546,43165.6754418,-1.9550374,-0.1026937,8.7511526,-0.1059477
80.9226968,89621.7953608,43165.2769987,-2.0394654,-0.0790036,8.7480560,-0.0230648
81.9217424,89622.6930867,43164.7766632,-2.1190312,-0.0788339,8.7485191,0.0777778
82.9207880,89623.5541056,43164.1983504,-2.2086725,-0.0971629,8.7569339,0.3173234
83.9198337,89624.3480815,43163.5463454,-2.3074132,-0.0938622,8.7846814,0.4114946
84.9188793,89625.0542078,43162.8449770,-2.3966475,-0.0844384,8.8037546,0.3737444
85.9179249,89625.6877917,43162.1015926,-2.4725914,-0.0703785,8.8270834,0.4454236
86.9169706,89626.2805918,43161.2988456,-2.5364493,-0.0579824,8.8541568,0.5142243
87.9160162,89626.8264105,43160.4625808,-2.5881151,-0.0453892,8.8850925,0.5566797
88.9150619,89627.3329340,43159.6039740,-2.6269552,-0.0325082,8.9167476,0.5656841
89.9141075,89627.8114370,43158.7276196,-2.6558130,-0.0265360,8.9484724,0.5960468
90.9131531,89628.2666770,43157.8386466,-2.6800639,-0.0220162,8.9832814,0.6713584
91.9121988,89628.7024487,43156.9394869,-2.6997897,-0.0174655,9.0231144,0.7586439
92.9112444,89629.1220385,43156.0334238,-2.7155422,-0.0144051,9.0672589,0.8311535
93.9102901,89629.5287244,43155.1210156,-2.7286128,-0.0117679,9.1146757,1.1992595
94.9093357,89629.9249125,43154.2032836,-2.7390670,-0.0091524,9.1984463,1.0831272
95.9083813,89630.3124610,43153.2825311,-2.7468746,-0.0064547,9.2326324,0.6150622
96.9074270,89630.6940551,43152.3593210,-2.7519608,-0.0037291,9.2650075,0.6306464
97.9064726,89631.0723225,43151.4344123,-2.7543271,-0.0010080,9.3006231,0.7258253
98.9055183,89631.4496998,43150.5089871,-2.7540293,0.0015598,9.3429454,0.8646739
99.9045639,89631.8284779,43149.5842505,-2.7512177,0.0040689,9.3930446,0.9869582
100.9036095,89632.2108207,43148.6615246,-2.7458957,0.0065912,9.4478919,1.0042879
101.9026552,89632.5992621,43147.7413566,-2.7378812,0.0096235,9.4992603,0.9654628
102.9017008,89632.9964994,43146.8250420,-2.7266370,0.0128878,9.5494369,0.9361412
103.9007464,89633.4056343,43145.9136073,-2.7121504,0.0161011,9.5972101,0.8627327
104.8997921,89633.8299635,43145.0074038,-2.6949338,0.0177468,9.6392719,0.7513568
105.8988377,89634.2703857,43144.1087312,-2.6767393,0.0186494,9.6751083,0.6153524
106.8978834,89634.7261838,43143.2209868,-2.6575840,0.0197819,9.7028395,0.1589464
107.8969290,89635.1986502,43142.3451740,-2.6339368,0.0324236,9.6915071,-0.3616172
108.8959746,89635.6988614,43141.4858246,-2.5916610,0.0523491,9.6655341,-0.9723730
109.8950203,89636.2463063,43140.6487348,-2.5302710,0.0697556,9.5907466,-1.1153981
110.8940659,89636.8494723,43139.8526491,-2.4543247,0.0810610,9.5495488,-0.5711745
111.8931116,89637.5155198,43139.1078305,-2.3676031,0.0931215,9.5310630,-0.4374197
112.8921572,89638.2507395,43138.4262105,-2.2664738,0.1091881,9.5036771,-0.7369724
113.8912028,89639.0745864,43137.8168539,-2.1473339,0.1175266,9.4534979,-1.0574351
114.8902485,89639.9757627,43137.3067171,-2.0231043,0.1255597,9.3918596,-1.3776074
115.8892941,89640.8818745,43136.9376026,-1.8868640,0.1584981,9.3067738,-1.7759439
116.8883398,89641.8467312,43136.7150381,-1.6972203,0.2220663,9.2010069,-2.0225596
117.8873854,89642.8379836,43136.7055384,-1.4596492,0.2447158,9.0870666,-2.0284609
118.8864310,89643.7773100,43136.9196851,-1.2409343,0.2040633,8.9780554,-2.0436316
119.8854767,89644.6737271,43137.3283752,-1.0469989,0.1925956,8.8595382,-1.9495013
120.8845223,89645.4937262,43137.9157270,-0.8502899,0.1993845,8.7584357,-1.6479571
121.8835679,89646.1768132,43138.6472808,-0.6562240,0.1791599,8.6717154,-1.3650080
122.8826136,89646.7174735,43139.4895871,-0.4886539,0.1577353,8.6013247,-1.0963326
123.8816592,89647.1129121,43140.3938262,-0.3358942,0.1597360,8.5444763,-0.7889745
124.8807049,89647.3579557,43141.3295086,-0.1754083,0.1657175,8.5091917,-0.5692679
125.8797505,89647.4539525,43142.3443682,-0.0177667,0.1394393,8.4776545,-0.2262263
126.8787961,89647.4103484,43143.3152327,0.1032652,0.1133857,8.4825893,0.1644260
127.8778418,89647.2539468,43144.2973978,0.2114294,0.1063949,8.4970092,0.3067842
128.8768874,89646.9810753,43145.2954096,0.3232043,0.1112791,8.5186445,0.4077593
129.8759331,89646.6082283,43146.2319071,0.4314203,0.0957525,8.5448174,0.8280382
130.8749787,89646.1509419,43147.1206374,0.5150680,0.0721453,8.6152075,1.0077029
131.8740243,89645.6287753,43147.9767394,0.5768776,0.0515454,8.6618351,0.8355463
132.8730700,89645.0605289,43148.8078481,0.6197896,0.0350037,8.7115612,0.8829785
133.8721156,89644.4639870,43149.6175498,0.6476549,0.0202114,8.7630850,0.8804775
134.8711613,89643.8582392,43150.4059281,0.6600179,0.0044773,8.8119563,0.8346906
135.8702069,89643.2492117,43151.1913028,0.6570865,-0.0068771,8.8577337,0.7880187
136.8692525,89642.6378817,43151.9895896,0.6498995,-0.0074158,8.9008486,1.0566594
137.8682982,89642.0383308,43152.7846424,0.6422579,-0.0079278,8.9761210,0.8844132
138.8673438,89641.4463275,43153.5826934,0.6341556,-0.0082845,8.9995691,0.3274654
139.8663894,89640.8552906,43154.3933156,0.6258462,-0.0082764,9.0124943,0.1107566
140.8654351,89640.2744619,43155.2039456,0.6176085,-0.0082395,9.0118559,-0.0774528
141.8644807,89639.7012212,43156.0180182,0.6094210,-0.0082774,9.0039045,-0.1857634
142.8635264,89639.1317996,43156.8410676,0.6009945,-0.0085553,8.9912387,-0.2167082
143.8625720,89638.5710915,43157.6665112,0.5923358,-0.0087918,8.9798271,-0.1618826
144.8616176,89638.0180972,43158.4961551,0.5834584,-0.0090583,8.9732334,-0.0236942
145.8606633,89637.4719203,43159.3318543,0.5742209,-0.0094407,8.9771906,0.1871276
146.8597089,89636.9332566,43160.1732697,0.5646151,-0.0097814,8.9940434,0.3717437
147.8587546,89636.4034657,43161.0188944,0.5546991,-0.0100983,9.0184660,0.4461196
148.8578002,89635.8832068,43161.8681842,0.5444904,-0.0103902,9.0434619,0.4356944
149.8568458,89635.3694480,43162.7267184,0.5339772,-0.0106135,9.0666028,0.4163770
150.8558915,89634.8656035,43163.5893381,0.5232084,-0.0111814,9.0893434,0.3635113
151.8549371,89634.3734843,43164.4539285,0.5115261,-0.0122956,9.1065699,0.3216021
152.8539828,89633.8886678,43165.3305410,0.4986694,-0.0133638,9.1246235,0.3915717
153.8530284,89633.4172219,43166.2102625,0.4858195,-0.0091233,9.1494268,0.5248515
154.8520740,89632.9572957,43167.0864846,0.4829451,0.0031912,9.1819091,0.6639168
155.8511197,89632.4887421,43167.9723537,0.4920080,0.0147018,9.2216363,0.7780220
156.8501653,89632.0027641,43168.8592139,0.5127696,0.0291584,9.2661758,0.8279499
157.8492109,89631.4935666,43169.7250625,0.5547320,0.0547132,9.3109020,0.8069278
158.8482566,89630.9385720,43170.5597059,0.6237501,0.0838316,9.3527712,0.6990713
159.8473022,89630.3214252,43171.3372950,0.7236054,0.1150194,9.3856116,0.7606783
160.8463479,89629.6015361,43172.0627705,0.8386466,0.1102671,9.4336755,0.6361645
161.8453935,89628.8235202,43172.6888008,0.9474225,0.1079854,9.4530852,0.3340591
162.8444391,89628.0047505,43173.2144822,1.0528479,0.1079047,9.4689870,0.3295849
163.8434848,89627.1134173,43173.6663111,1.1445785,0.0730516,9.4878533,0.3780558
164.8425304,89626.1983243,43174.0500453,1.1956089,0.0292659,9.5087909,0.3360120
165.8415761,89625.2652842,43174.4096562,1.2030521,-0.0142686,9.5231687,0.1369498
166.8406217,89624.3462659,43174.7787695,1.1677387,-0.0565588,9.5231687,0.0650680
167.8396673,89623.4378489,43175.2046933,1.0899934,-0.0984138,9.5299923,-0.1776210
168.8387130,89622.5646295,43175.7256133,0.9702268,-0.1257238,9.5045168,-0.6591828
169.8377586,89621.7476612,43176.3641644,0.8459936,-0.1171793,9.4606367,-0.4164938
170.8368043,89621.0424974,43177.0680489,0.7242528,-0.1317550,9.4606367,-0.6332096
171.8358499,89620.4497359,43177.8429162,0.5729931,-0.1837857,9.3935316,-1.3439947
172.8348955,89619.9955151,43178.7288814,0.3697478,-0.2111033,9.3176297,-1.5577901
173.8339412,89619.7328813,43179.6684684,0.1842207,-0.1582544,9.2263660,-1.7940718
174.8329868,89619.6284695,43180.6128255,0.0359103,-0.1569578,9.1232398,-1.8654012
175.8320324,89619.6731512,43181.6212883,-0.1254245,-0.1625301,9.0221166,-1.7140073
176.8310781,89619.8840090,43182.6170229,-0.2903385,-0.1508952,8.9335749,-1.5525383
177.8301237,89620.2307535,43183.5387124,-0.4251743,-0.1255703,8.8485295,-1.3527866
178.8291694,89620.7049932,43184.4354735,-0.5458135,-0.1142181,8.7809891,-0.5959215
179.8282150,89621.2766025,43185.2656262,-0.6603489,-0.1148427,8.7809891,-0.4402168
180.8272606,89621.9272233,43186.0109280,-0.7753573,-0.1169916,8.7307603,-0.7466804
181.8263063,89622.6683316,43186.6834602,-0.8921761,-0.1157504,8.6956215,-0.5533225
182.8253519,89623.4820358,43187.2659593,-1.0061630,-0.1120158,8.6672133,-0.4401278
183.8243976,89624.3443190,43187.7476782,-1.1165073,-0.1120266,8.6449070,-0.3530611
184.8234432,89625.2704002,43188.1364847,-1.2307513,-0.1158950,8.6264210,-0.3052768
185.8224888,89626.2530271,43188.4187477,-1.3522626,-0.1181422,8.6095555,-0.3030546
186.8215345,89627.3010380,43188.5869528,-1.4686626,-0.1046630,8.5912518,-0.3177939
187.8205801,89628.3127208,43188.6361174,-1.5774616,-0.1147990,8.5725997,-0.3092951
188.8196258,89629.2269928,43188.5767730,-1.7017489,-0.1674090,8.5552094,-0.2640230
189.8186714,89630.2288692,43188.3496952,-1.8851069,-0.1614220,8.5417752,-0.2315480
190.8177170,89631.1249556,43188.0001674,-1.9773364,-0.0230430,8.5281272,-0.2463446
191.8167627,89631.9760541,43187.6299041,-1.9911187,-0.0423827,8.5129140,-0.2270338
192.8158083,89632.8664740,43187.2000469,-2.0573339,-0.0872771,8.5014893,-0.1526329
193.8148539,89633.7951237,43186.6439177,-2.1683903,-0.1146322,8.4949826,-0.0619036
194.8138996,89634.5718055,43186.0619538,-2.2503673,-0.0589953,8.4942116,0.1531865
195.8129452,89635.3430615,43185.4091325,-2.2896293,-0.0204991,8.5129790,0.3290451
196.8119909,89636.1042587,43184.7368200,-2.2930987,0.0140395,8.5328244,0.3306465
197.8110365,89636.9090224,43184.0450585,-2.2662040,0.0303988,8.5516941,0.2406068
198.8100821,89637.7090142,43183.4006958,-2.2294854,0.0423506,8.5609490,0.0460934
199.8091278,89638.4654174,43182.8422417,-2.1806831,0.0641117,8.5570773,-0.2018913
200.8081734,89639.3142628,43182.2976970,-2.0935904,0.1106872,8.5373561,-0.7202556
201.8072191,89640.1850524,43181.8629876,-1.9700442,0.1344915,8.4725696,-0.8013755
202.8062647,89641.0817727,43181.5483346,-1.8473678,0.1321795,8.4430580,-0.3817741
203.8053103,89642.0349312,43181.3458642,-1.7104724,0.1467347,8.4274323,-0.1359348
204.8043560,89643.0833634,43181.2813466,-1.5535746,0.1494053,8.4269578,0.0867938
205.8034016,89644.0401284,43181.3626727,-1.4223123,0.1261105,8.4377152,0.2475481
206.8024473,89645.0225954,43181.5719772,-1.3008541,0.1177874,8.4562546,0.3660456
207.8014929,89646.0007282,43181.9080852,-1.1782427,0.1205437,8.4809451,0.4572534
208.8005385,89646.9004569,43182.3391720,-1.0754435,0.0861968,8.5101043,0.5372698
209.7995842,89647.7642929,43182.8492648,-1.0043678,0.0561167,8.5440005,0.6244368
210.7986298,89648.5926814,43183.4036677,-0.9622063,0.0285666,8.5830972,1.1519044
211.7976755,89649.4239998,43183.9964649,-0.9439635,0.0074432,8.6776468,1.2368904
212.7967211,89650.2341000,43184.5832111,-0.9478012,-0.0156861,8.7258798,0.8285928
213.7957667,89651.0336562,43185.1435294,-0.9755019,-0.0415994,8.7725229,0.7943639
214.7948124,89651.8465468,43185.6653866,-1.0288947,-0.0676034,8.8163592,0.7607964
215.7938580,89652.7073198,43186.1421186,-1.1032896,-0.0807831,8.8587414,0.6954010
216.7929036,89653.6589359,43186.5729906,-1.1874492,-0.0779327,8.8948111,0.6096728
217.7919493,89654.6166642,43186.9159307,-1.2672527,-0.0826359,8.9272325,0.4984580
218.7909949,89655.6121893,43187.1777656,-1.3650211,-0.1124863,8.9506217,0.2970846
219.7900406,89656.5733751,43187.3148124,-1.5055697,-0.1896244,8.9604176,-0.0538848
220.7890862,89657.6643470,43187.2596070,-1.7348036,-0.1900525,8.9446052,-0.4768923
221.7881318,89658.6176864,43187.0251470,-1.8670781,-0.0518931,8.9070876,-0.8198098
222.7871775,89659.4898480,43186.7733121,-1.8281659,-0.0498908,8.8525650,-1.1901426
223.7862231,89660.3780118,43186.4226351,-2.1252297,-0.3895487,8.7725820,-1.5268634
224.7852688,89661.0943395,43185.8281276,-2.3648053,-0.1670757,8.6785422,-1.6544388
225.7843144,89661.7587076,43185.0383569,-2.5154585,-0.1408613,8.5821021,-1.7029213
226.7833600,89662.3229640,43184.1034068,-2.6888415,-0.1693861,8.4802419,-1.7427231
227.7824057,89662.7042382,43183.1021673,-2.8664647,-0.1691045,8.3767748,-1.6113221
228.7814513,89662.8788505,43182.1959208,-3.0472716,-0.2468773,8.2882407,-1.4035952
229.7804970,89662.8261890,43181.2321743,2.9283430,-0.2836856,8.2076698,-1.2410392
230.7795426,89662.5538456,43180.3124413,2.8288101,-0.0283540,8.1372738,-1.0292718
231.7785882,89662.2427362,43179.4607207,2.7360615,-0.1507127,8.0814148,-0.9979783
232.7776339,89661.7228750,43178.5031178,2.5462467,-0.1854404,8.0138113,-0.6541927
233.7766795,89661.1051771,43177.7391148,2.3877762,-0.1309939,8.0001330,-0.1350992
234.7757251,89660.3748711,43177.0494508,2.2715091,-0.1059442,7.9969514,0.0097426
235.7747708,89659.5490561,43176.4260165,2.1631531,-0.1072819,8.0013496,0.1541902
236.7738164,89658.6468774,43175.8928924,2.0454662,-0.1093772,8.0161910,0.2080941
237.7728621,89657.7080204,43175.4725180,1.9408526,-0.0932959,8.0272901,0.1940977
238.7719077,89656.7868601,43175.1595262,1.8588480,-0.0746117,8.0403447,0.2402643
239.7709533,89655.8459692,43174.9137713,1.7981600,-0.0464407,8.0571370,0.3055926
240.7699990,89654.8766143,43174.7047450,1.7770758,0.0067656,8.0782266,0.5217834
241.7690446,89653.9120509,43174.4900944,1.8111715,0.0591674,8.1215779,0.5431322
242.7680903,89652.9941669,43174.2365909,1.8665814,0.0480355,8.1451196,0.3727065
243.7671359,89652.0530687,43173.9284638,1.9049536,0.0305206,8.1672963,0.3195972
244.7661815,89651.0700684,43173.5722617,1.9296564,0.0174414,8.1842261,0.2377766
245.7652272,89650.1190265,43173.2032611,1.9569726,0.0419006,8.1963302,0.2338122
246.7642728,89649.1887673,43172.7954272,2.0170860,0.0782530,8.2127179,0.1162791
247.7633185,89648.3178235,43172.3278780,2.1185100,0.1310367,8.2104911,-0.1556656
248.7623641,89647.4631094,43171.7103075,2.2764277,0.1486248,8.1937599,-0.2963955
249.7614097,89646.7322783,43170.9862716,2.4256777,0.1434091,8.1743464,-0.3630828
250.7604554,89646.1883635,43170.2710408,2.5596477,0.1609581,8.1493698,-0.4091023
251.7595010,89645.7359971,43169.3739734,2.8225030,0.3422993,8.1241932,-0.3784391
252.7585466,89645.5784675,43168.4111614,3.1121347,0.2105851,8.1028435,-0.2036819
253.7575923,89645.6332675,43167.4676407,-3.0034554,0.1612909,8.0991074,-0.0018046
254.7566379,89645.8628828,43166.4553216,-2.8302977,0.1803174,8.1026210,0.2413775
255.7556836,89646.2548694,43165.5408337,-2.6470383,0.1604770,8.1288274,0.4492650
256.7547292,89646.7793660,43164.7080568,-2.5235282,0.0909360,8.1578269,0.5457513
257.7537748,89647.4097216,43163.8856213,-2.4622446,0.0302952,8.1956266,0.7306216
258.7528205,89648.0320041,43163.1428386,-2.4227382,0.0513806,8.2468168,0.9504608
259.7518661,89648.7143497,43162.4076678,-2.3606378,0.0724081,8.3106800,1.1165826
260.7509118,89649.4649188,43161.7098362,-2.2752004,0.0944164,8.3809917,1.0503976
261.7499574,89650.2392080,43161.1125111,-2.1795587,0.1007353,8.4360057,1.0720405
262.7490030,89651.0823627,43160.5864041,-2.0770291,0.1051128,8.5078233,0.7107244
263.7480487,89651.9971807,43160.1418589,-1.9689498,0.1067806,8.5197585,0.1293700
264.7470943,89652.9250980,43159.8071147,-1.8662952,0.1004177,8.5230012,0.0521404
265.7461400,89653.8898509,43159.5645546,-1.7685255,0.0968147,8.5258704,0.0371970
266.7451856,89654.8888339,43159.4147064,-1.6707659,0.0972959,8.5273602,0.0125720
267.7442312,89655.9289742,43159.3638469,-1.5686979,0.0956689,8.5273435,-0.0169094
268.7432769,89656.9948673,43159.4200820,-1.4670602,0.0981321,8.5253790,-0.0001004
269.7423225,89657.9809490,43159.5752090,-1.3577097,0.1273630,8.5273317,0.0686676
270.7413681,89658.8699802,43159.8336062,-1.2040559,0.2109575,8.5334220,0.1388745
271.7404138,89659.8047324,43160.3224918,-0.9789517,0.1772510,8.5435865,0.2333820
272.7394594,89660.5371547,43160.8717078,-0.9117071,-0.0534521,8.5607014,0.3790984
273.7385051,89661.2690746,43161.4497070,-0.8582222,0.1595272,8.5878020,0.7724167
274.7375507,89661.9843291,43162.2103678,-0.6408209,0.2203979,8.6503739,0.8600107
275.7365963,89662.4730439,43162.9916071,-0.4992185,0.0910129,8.6872736,0.6613191
276.7356420,89662.9259927,43163.8904223,-0.4454486,0.0238734,8.7264165,0.7044249
277.7346876,89663.3857869,43164.8647704,-0.4441073,-0.0195693,8.7679090,0.7297020
278.7337333,89663.8636258,43165.8382695,-0.4686078,-0.0231118,8.8095605,0.7151697
279.7327789,89664.3408897,43166.7521143,-0.4951453,-0.0300530,8.8490227,0.6314649
280.7318245,89664.7850531,43167.5437818,-0.5309909,-0.0546433,8.8808828,0.4345176
281.7308702,89665.3459142,43168.3935983,-0.6682219,-0.2347002,8.8979440,0.0460621
282.7299158,89666.0223047,43169.0632929,-0.9060268,-0.2010568,8.8860630,-0.3382006
283.7289615,89666.7983037,43169.5796583,-1.0530274,-0.1403947,8.8598901,-0.7003587
284.7280071,89667.7240105,43170.0208316,-1.2020981,-0.1576622,8.8069709,-1.0274075
285.7270527,89668.7391573,43170.3089874,-1.3940526,-0.1889703,8.7432716,-1.1299025
286.7260984,89669.7636802,43170.3982786,-1.5667206,-0.1486114,8.6778504,-1.3746392
287.7251440,89670.7451569,43170.3349153,-1.6998659,-0.1246342,8.5847623,-0.9695664
288.7241896,89671.6829324,43170.1546209,-1.8285487,-0.1608105,8.5655009,-0.2004126
289.7232353,89672.5886395,43169.8367695,-1.9860975,-0.1494446,8.5614077,0.0287195
290.7222809,89673.5019546,43169.3607457,-2.1046109,-0.0840697,8.5688500,0.1993658
291.7213266,89674.3110394,43168.8418731,-2.1748027,-0.0668868,8.5846405,0.3295644
292.7203722,89675.1373286,43168.2288032,-2.2441067,-0.0706472,8.6071882,0.4045817
293.7194178,89675.9172295,43167.5547812,-2.3268243,-0.0929515,8.6315957,0.6252587
294.7184635,89676.6155004,43166.8287265,-2.4261192,-0.1020336,8.6794593,0.6267740
295.7175091,89677.2236839,43166.0538395,-2.5253161,-0.0968396,8.7038380,0.4223322
296.7165548,89677.7641436,43165.2112904,-2.6142207,-0.0792896,8.7279363,0.4354711
297.7156004,89678.2239207,43164.3506954,-2.6860938,-0.0695840,8.7536796,0.4782559
298.7146460,89678.6339293,43163.4359556,-2.7538109,-0.0664012,8.7825094,0.5190389
299.7136917,89678.9855471,43162.4844895,-2.8217186,-0.0682872,8.8127177,0.5447236
300.7127373,89679.2771516,43161.4854090,-2.8930100,-0.0664450,8.8442568,0.5704702
301.7117830,89679.4966211,43160.4792217,-2.9605403,-0.0657674,8.8771530,0.8800706
302.7108286,89679.6405337,43159.5155899,-3.0272837,-0.0728781,8.9431169,0.9045597
303.7098742,89679.7158122,43158.5197811,-3.1067162,-0.0822014,8.9783761,0.5828642
